Week Ending Date,County,Count
2022-04-09,SULLIVAN,45
2022-04-09,ONEIDA,162
2022-04-09,QUEENS,592
2022-04-09,NIAGARA,9
2022-04-09,PUTNAM,172
2022-04-09,BROOME,106
2022-04-09,CORTLAND,21
2022-04-09,ORANGE,206
2022-04-09,GENESEE,4
2022-04-16,CLINTON,19
2022-04-16,ALBANY,92
2022-04-16,CAYUGA,17
2022-04-16,COLUMBIA,5
2022-04-16,CORTLAND,16
2022-04-16,STEUBEN,51
2022-04-16,SCHOHARIE,7
2022-04-16,YATES,11
2022-04-16,CHAUTAUQUA,12
2022-04-16,BROOME,100
2022-04-16,WESTCHESTER,655
2022-04-16,WYOMING,2
2022-04-16,CHENANGO,12
2022-04-16,SULLIVAN,32
2022-04-16,CHEMUNG,72
2022-04-16,CATTARAUGUS,6
2022-04-16,SCHENECTADY,69
2022-04-16,OTSEGO,14
2022-04-16,NEW YORK,307
2022-04-16,ESSEX,62
2022-04-16,LEWIS,18
2022-04-16,ORLEANS,7
2022-04-16,FRANKLIN,27
2022-04-16,ORANGE,159
2022-04-16,PUTNAM,114
2022-04-16,ST LAWRENCE,48
2022-04-16,HERKIMER,46
2022-04-16,FULTON,9
2022-04-16,NASSAU,1208
2022-04-16,MONROE,683
2022-04-16,ONTARIO,172
2022-04-16,GENESEE,5
2022-04-16,KINGS,458
2022-04-16,SUFFOLK,1918
2022-04-16,TIOGA,31
2022-04-16,WAYNE,71
2022-04-16,JEFFERSON,63
2022-04-16,HAMILTON,1
2022-04-16,BRONX,625
2022-04-16,ALLEGANY,6
2022-04-16,WARREN,111
2022-04-16,QUEENS,630
2022-04-16,MADISON,30
2022-04-16,NIAGARA,19
2022-04-16,GREENE,3
2022-04-16,RENSSELAER,33
2022-04-16,TOMPKINS,32
2022-04-16,ONEIDA,139
2022-04-16,ONONDAGA,187
2022-04-16,SCHUYLER,0
2022-04-16,MONTGOMERY,9
2022-04-16,ERIE,108
2022-04-16,ROCKLAND,148
2022-04-16,SARATOGA,143
2022-04-16,DELAWARE,6
2022-04-16,SENECA,17
2022-04-16,WASHINGTON,84
2022-04-16,RICHMOND,251
2022-04-16,LIVINGSTON,38
2022-04-16,DUTCHESS,77
2022-04-16,OSWEGO,76
2022-04-16,ULSTER,29
2022-04-23,WASHINGTON,82
2022-04-23,ONONDAGA,146
2022-04-23,WAYNE,60
2022-04-23,SARATOGA,103
2022-04-23,WYOMING,6
2022-04-23,LIVINGSTON,23
2022-04-23,KINGS,373
2022-04-23,SCHENECTADY,59
2022-04-23,GENESEE,19
2022-04-23,DUTCHESS,90
2022-04-23,SCHOHARIE,1
2022-04-23,ROCKLAND,74
2022-04-23,MONROE,470
2022-04-23,ONTARIO,95
2022-04-23,SUFFOLK,1252
2022-04-23,SCHUYLER,1
2022-04-23,SENECA,9
2022-04-23,CORTLAND,25
2022-04-23,JEFFERSON,52
2022-04-23,HAMILTON,4
2022-04-23,DELAWARE,5
2022-04-23,BRONX,515
2022-04-23,ALLEGANY,5
2022-04-23,CHENANGO,16
2022-04-23,NEW YORK,264
2022-04-23,WARREN,68
2022-04-23,OTSEGO,12
2022-04-23,COLUMBIA,7
2022-04-23,MONTGOMERY,12
2022-04-23,CHAUTAUQUA,16
2022-04-23,QUEENS,485
2022-04-23,NIAGARA,17
2022-04-23,CLINTON,26
2022-04-23,GREENE,2
2022-04-23,YATES,3
2022-04-23,RENSSELAER,42
2022-04-23,TOMPKINS,16
2022-04-23,ONEIDA,103
2022-04-23,CHEMUNG,48
2022-04-23,BROOME,55
2022-04-23,TIOGA,13
2022-04-23,ST LAWRENCE,52
2022-04-23,WESTCHESTER,501
2022-04-23,ORANGE,119
2022-04-23,NASSAU,694
2022-04-23,MADISON,18
2022-04-23,RICHMOND,195
2022-04-23,PUTNAM,69
2022-04-23,ESSEX,22
2022-04-23,ULSTER,20
2022-04-23,OSWEGO,46
2022-04-23,STEUBEN,32
2022-04-23,HERKIMER,42
2022-04-23,CAYUGA,11
2022-04-23,FRANKLIN,9
2022-04-23,SULLIVAN,30
2022-04-23,CATTARAUGUS,6
2022-04-23,FULTON,9
2022-04-23,ORLEANS,16
2022-04-23,ERIE,66
2022-04-23,ALBANY,54
2022-04-23,LEWIS,12
2022-04-30,CHAUTAUQUA,16
2022-04-30,ESSEX,30
2022-04-30,SCHENECTADY,38
2022-04-30,LEWIS,10
2022-04-30,CLINTON,19
2022-04-30,QUEENS,541
2022-04-30,WASHINGTON,49
2022-04-30,OTSEGO,21
2022-04-30,NIAGARA,20
2022-04-30,MONTGOMERY,40
2022-04-30,STEUBEN,27
2022-04-30,YATES,23
2022-04-30,WARREN,53
2022-04-30,NEW YORK,300
2022-04-30,NASSAU,698
2022-04-30,LIVINGSTON,25
2022-04-30,BRONX,496
2022-04-30,ERIE,87
2022-04-30,DELAWARE,16
2022-04-30,ALLEGANY,2
2022-04-30,ULSTER,62
2022-04-30,HAMILTON,2
2022-04-30,JEFFERSON,85
2022-04-30,CATTARAUGUS,6
2022-04-30,COLUMBIA,4
2022-04-30,CHENANGO,8
2022-04-30,CHEMUNG,51
2022-04-30,RICHMOND,159
2022-04-30,PUTNAM,135
2022-04-30,ALBANY,56
2022-04-30,GENESEE,14
2022-04-30,CAYUGA,17
2022-04-30,BROOME,52
2022-04-30,KINGS,422
2022-04-30,WYOMING,6
2022-04-30,OSWEGO,51
2022-04-30,FULTON,23
2022-04-30,RENSSELAER,30
2022-04-30,ONTARIO,54
2022-04-30,DUTCHESS,123
2022-04-30,SULLIVAN,39
2022-04-30,CORTLAND,33
2022-04-30,SCHOHARIE,9
2022-04-30,GREENE,3
2022-04-30,MONROE,359
2022-04-30,ONONDAGA,207
2022-04-30,ORLEANS,7
2022-04-30,WESTCHESTER,866
2022-04-30,TOMPKINS,26
2022-04-30,TIOGA,7
2022-04-30,HERKIMER,18
2022-04-30,SENECA,12
2022-04-30,ROCKLAND,61
2022-04-30,ONEIDA,104
2022-04-30,ST LAWRENCE,45
2022-04-30,SUFFOLK,997
2022-04-30,ORANGE,242
2022-04-30,FRANKLIN,3
2022-04-30,WAYNE,66
2022-04-30,SARATOGA,85
2022-04-30,SCHUYLER,10
2022-04-30,MADISON,25
2022-05-07,GREENE,0
2022-05-07,MONTGOMERY,31
2022-05-07,WASHINGTON,51
2022-05-07,RICHMOND,147
2022-05-07,LIVINGSTON,58
2022-05-07,LEWIS,5
2022-05-07,MADISON,26
2022-05-07,ST LAWRENCE,17
2022-05-07,SCHUYLER,9
2022-05-07,ALBANY,43
2022-05-07,CHEMUNG,43
2022-05-07,NASSAU,1064
2022-05-07,MONROE,245
2022-05-07,TIOGA,5
2022-05-07,JEFFERSON,108
2022-05-07,CLINTON,25
2022-05-07,RENSSELAER,39
2022-05-07,KINGS,495
2022-05-07,CHENANGO,10
2022-05-07,CORTLAND,46
2022-05-07,ORLEANS,7
2022-05-07,GENESEE,22
2022-05-07,WAYNE,96
2022-05-07,WESTCHESTER,1188
2022-05-07,ONONDAGA,206
2022-05-07,ULSTER,61
2022-05-07,WYOMING,7
2022-05-07,BROOME,78
2022-05-07,SCHOHARIE,3
2022-05-07,ERIE,94
2022-05-07,FULTON,21
2022-05-07,CATTARAUGUS,4
2022-05-07,ONTARIO,63
2022-05-07,SULLIVAN,26
2022-05-07,ESSEX,26
2022-05-07,CAYUGA,15
2022-05-07,PUTNAM,163
2022-05-07,FRANKLIN,3
2022-05-07,ORANGE,398
2022-05-07,TOMPKINS,37
2022-05-07,SUFFOLK,1194
2022-05-07,ONEIDA,108
2022-05-07,DUTCHESS,221
2022-05-07,DELAWARE,17
2022-05-07,SCHENECTADY,25
2022-05-07,CHAUTAUQUA,11
2022-05-07,HERKIMER,16
2022-05-07,STEUBEN,43
2022-05-07,ROCKLAND,135
2022-05-07,NEW YORK,376
2022-05-07,OSWEGO,70
2022-05-07,ALLEGANY,6
2022-05-07,HAMILTON,1
2022-05-07,OTSEGO,45
2022-05-07,BRONX,674
2022-05-07,NIAGARA,36
2022-05-07,QUEENS,732
2022-05-07,SARATOGA,55
2022-05-07,COLUMBIA,11
2022-05-07,YATES,17
2022-05-07,WARREN,57
2022-05-07,SENECA,16
2022-05-14,CATTARAUGUS,1
2022-05-14,SULLIVAN,47
2022-05-14,OTSEGO,46
2022-05-14,WASHINGTON,24
2022-05-14,ORLEANS,10
2022-05-14,SENECA,10
2022-05-14,OSWEGO,79
2022-05-14,LIVINGSTON,43
2022-05-14,ULSTER,59
2022-05-14,ALBANY,49
2022-05-14,MADISON,28
2022-05-14,NASSAU,920
2022-05-14,NEW YORK,298
2022-05-14,ALLEGANY,8
2022-05-14,SCHUYLER,12
2022-05-14,WARREN,47
2022-05-14,MONTGOMERY,43
2022-05-14,QUEENS,634
2022-05-14,NIAGARA,29
2022-05-14,SUFFOLK,951
2022-05-14,ONEIDA,95
2022-05-14,YATES,11
2022-05-14,MONROE,210
2022-05-14,WYOMING,13
2022-05-14,SCHOHARIE,12
2022-05-14,CHAUTAUQUA,16
2022-05-14,ONTARIO,34
2022-05-14,CHEMUNG,20
2022-05-14,BROOME,74
2022-05-14,CAYUGA,9
2022-05-14,RENSSELAER,49
2022-05-14,PUTNAM,128
2022-05-14,ORANGE,359
2022-05-14,ONONDAGA,152
2022-05-14,ST LAWRENCE,17
2022-05-14,STEUBEN,43
2022-05-14,KINGS,475
2022-05-14,CORTLAND,36
2022-05-14,TIOGA,7
2022-05-14,FRANKLIN,12
2022-05-14,FULTON,52
2022-05-14,ESSEX,42
2022-05-14,JEFFERSON,108
2022-05-14,CLINTON,45
2022-05-14,RICHMOND,120
2022-05-14,WAYNE,38
2022-05-14,GENESEE,10
2022-05-14,CHENANGO,9
2022-05-14,TOMPKINS,41
2022-05-14,LEWIS,11
2022-05-14,ERIE,89
2022-05-14,WESTCHESTER,1191
2022-05-14,GREENE,9
2022-05-14,DELAWARE,10
2022-05-14,SCHENECTADY,26
2022-05-14,HERKIMER,21
2022-05-14,ROCKLAND,155
2022-05-14,HAMILTON,1
2022-05-14,BRONX,572
2022-05-14,SARATOGA,52
2022-05-14,COLUMBIA,9
2022-05-14,DUTCHESS,233
2022-05-21,ALLEGANY,9
2022-05-21,CLINTON,29
2022-05-21,JEFFERSON,129
2022-05-21,SCHOHARIE,4
2022-05-21,FULTON,57
2022-05-21,ROCKLAND,135
2022-05-21,MONROE,209
2022-05-21,HAMILTON,0
2022-05-21,TIOGA,7
2022-05-21,KINGS,472
2022-05-21,WYOMING,12
2022-05-21,CHAUTAUQUA,5
2022-05-21,WAYNE,12
2022-05-21,MONTGOMERY,24
2022-05-21,ALBANY,51
2022-05-21,QUEENS,630
2022-05-21,COLUMBIA,9
2022-05-21,SUFFOLK,619
2022-05-21,NASSAU,787
2022-05-21,HERKIMER,18
2022-05-21,GREENE,17
2022-05-21,TOMPKINS,43
2022-05-21,NIAGARA,23
2022-05-21,CORTLAND,28
2022-05-21,BRONX,543
2022-05-21,ONEIDA,41
2022-05-21,GENESEE,5
2022-05-21,SCHENECTADY,23
2022-05-21,WARREN,31
2022-05-21,ONONDAGA,104
2022-05-21,BROOME,35
2022-05-21,CHENANGO,8
2022-05-21,STEUBEN,28
2022-05-21,ST LAWRENCE,10
2022-05-21,SULLIVAN,36
2022-05-21,CHEMUNG,7
2022-05-21,MADISON,15
2022-05-21,CATTARAUGUS,4
2022-05-21,ERIE,56
2022-05-21,LEWIS,13
2022-05-21,YATES,4
2022-05-21,SCHUYLER,14
2022-05-21,ULSTER,65
2022-05-21,LIVINGSTON,64
2022-05-21,SENECA,12
2022-05-21,DUTCHESS,188
2022-05-21,OSWEGO,55
2022-05-21,SARATOGA,32
2022-05-21,OTSEGO,32
2022-05-21,WASHINGTON,33
2022-05-21,DELAWARE,9
2022-05-21,WESTCHESTER,776
2022-05-21,RICHMOND,148
2022-05-21,NEW YORK,257
2022-05-21,FRANKLIN,14
2022-05-21,ESSEX,24
2022-05-21,ORANGE,276
2022-05-21,RENSSELAER,39
2022-05-21,CAYUGA,11
2022-05-21,PUTNAM,82
2022-05-21,ONTARIO,37
2022-05-21,ORLEANS,12
2022-05-28,QUEENS,493
2022-05-28,FRANKLIN,13
2022-05-28,SENECA,10
2022-05-28,DUTCHESS,99
2022-05-28,ONTARIO,14
2022-05-28,NEW YORK,257
2022-05-28,ORLEANS,0
2022-05-28,WARREN,17
2022-05-28,SUFFOLK,409
2022-05-28,SARATOGA,18
2022-05-28,OTSEGO,37
2022-05-28,CORTLAND,9
2022-05-28,ROCKLAND,85
2022-05-28,DELAWARE,6
2022-05-28,CAYUGA,11
2022-05-28,TOMPKINS,5
2022-05-28,OSWEGO,60
2022-05-28,COLUMBIA,7
2022-05-28,GREENE,10
2022-05-28,ONONDAGA,67
2022-05-28,WAYNE,17
2022-05-28,PUTNAM,52
2022-05-28,SCHUYLER,3
2022-05-28,ERIE,41
2022-05-28,SULLIVAN,20
2022-05-28,ESSEX,9
2022-05-28,GENESEE,4
2022-05-28,WESTCHESTER,443
2022-05-28,ONEIDA,36
2022-05-28,WYOMING,14
2022-05-28,ALBANY,13
2022-05-28,CATTARAUGUS,4
2022-05-28,FULTON,37
2022-05-28,NIAGARA,28
2022-05-28,ORANGE,138
2022-05-28,SCHOHARIE,7
2022-05-28,ULSTER,37
2022-05-28,STEUBEN,10
2022-05-28,BROOME,20
2022-05-28,BRONX,526
2022-05-28,CHEMUNG,3
2022-05-28,HAMILTON,0
2022-05-28,ALLEGANY,9
2022-05-28,ST LAWRENCE,8
2022-05-28,SCHENECTADY,15
2022-05-28,LIVINGSTON,28
2022-05-28,KINGS,439
2022-05-28,TIOGA,5
2022-05-28,LEWIS,11
2022-05-28,MONROE,81
2022-05-28,YATES,4
2022-05-28,MADISON,9
2022-05-28,NASSAU,488
2022-05-28,MONTGOMERY,15
2022-05-28,HERKIMER,13
2022-05-28,CHAUTAUQUA,11
2022-05-28,CLINTON,22
2022-05-28,JEFFERSON,88
2022-05-28,WASHINGTON,15
2022-05-28,RENSSELAER,28
2022-05-28,CHENANGO,3
2022-05-28,RICHMOND,122
2022-06-04,ONTARIO,6
2022-06-04,FRANKLIN,16
2022-06-04,TIOGA,2
2022-06-04,ROCKLAND,49
2022-06-04,KINGS,319
2022-06-04,CHEMUNG,3
2022-06-04,CAYUGA,4
2022-06-04,CORTLAND,4
2022-06-04,ORANGE,81
2022-06-04,MONROE,77
2022-06-04,SCHOHARIE,3
2022-06-04,FULTON,8
2022-06-04,ALBANY,17
2022-06-04,WYOMING,5
2022-06-04,SULLIVAN,4
2022-06-04,STEUBEN,8
2022-06-04,BROOME,8
2022-06-04,RENSSELAER,8
2022-06-04,WASHINGTON,19
2022-06-04,CHENANGO,0
2022-06-04,OTSEGO,3
2022-06-04,DELAWARE,0
2022-06-04,SARATOGA,9
2022-06-04,OSWEGO,23
2022-06-04,YATES,2
2022-06-04,DUTCHESS,66
2022-06-04,LEWIS,10
2022-06-04,SENECA,0
2022-06-04,ESSEX,18
2022-06-04,SCHUYLER,0
2022-06-04,WESTCHESTER,263
2022-06-04,ULSTER,10
2022-06-04,SCHENECTADY,13
2022-06-04,CATTARAUGUS,0
2022-06-04,MADISON,2
2022-06-04,ST LAWRENCE,3
2022-06-04,ERIE,27
2022-06-04,ORLEANS,2
2022-06-04,JEFFERSON,40
2022-06-04,RICHMOND,109
2022-06-04,LIVINGSTON,12
2022-06-04,PUTNAM,23
2022-06-04,NEW YORK,143
2022-06-04,ONEIDA,18
2022-06-04,TOMPKINS,0
2022-06-04,NASSAU,254
2022-06-04,CHAUTAUQUA,0
2022-06-04,CLINTON,24
2022-06-04,WARREN,20
2022-06-04,GREENE,7
2022-06-04,MONTGOMERY,13
2022-06-04,ONONDAGA,48
2022-06-04,HERKIMER,6
2022-06-04,QUEENS,274
2022-06-04,NIAGARA,20
2022-06-04,BRONX,314
2022-06-04,COLUMBIA,3
2022-06-04,GENESEE,4
2022-06-04,HAMILTON,1
2022-06-04,ALLEGANY,7
2022-06-04,WAYNE,4
2022-06-04,SUFFOLK,187
2022-06-11,COLUMBIA,3
2022-06-11,ERIE,18
2022-06-11,MADISON,3
2022-06-11,ULSTER,3
2022-06-11,RENSSELAER,9
2022-06-11,NASSAU,181
2022-06-11,BROOME,7
2022-06-11,GREENE,1
2022-06-11,HERKIMER,4
2022-06-11,ESSEX,9
2022-06-11,NIAGARA,15
2022-06-11,ORANGE,55
2022-06-11,RICHMOND,70
2022-06-11,SENECA,0
2022-06-11,ORLEANS,2
2022-06-11,ST LAWRENCE,1
2022-06-11,SCHENECTADY,10
2022-06-11,NEW YORK,88
2022-06-11,HAMILTON,0
2022-06-11,CHENANGO,0
2022-06-11,OTSEGO,5
2022-06-11,DELAWARE,1
2022-06-11,TOMPKINS,1
2022-06-11,WASHINGTON,4
2022-06-11,SCHUYLER,0
2022-06-11,OSWEGO,21
2022-06-11,WARREN,9
2022-06-11,YATES,2
2022-06-11,LEWIS,5
2022-06-11,DUTCHESS,33
2022-06-11,CHAUTAUQUA,1
2022-06-11,SUFFOLK,148
2022-06-11,LIVINGSTON,0
2022-06-11,QUEENS,217
2022-06-11,WESTCHESTER,145
2022-06-11,STEUBEN,0
2022-06-11,CATTARAUGUS,1
2022-06-11,ROCKLAND,19
2022-06-11,SARATOGA,3
2022-06-11,CLINTON,22
2022-06-11,SULLIVAN,5
2022-06-11,FULTON,2
2022-06-11,WYOMING,1
2022-06-11,GENESEE,1
2022-06-11,KINGS,181
2022-06-11,ONONDAGA,28
2022-06-11,CORTLAND,1
2022-06-11,CHEMUNG,2
2022-06-11,JEFFERSON,23
2022-06-11,ONTARIO,3
2022-06-11,ALBANY,17
2022-06-11,MONROE,32
2022-06-11,MONTGOMERY,1
2022-06-11,ONEIDA,11
2022-06-11,SCHOHARIE,0
2022-06-11,WAYNE,2
2022-06-11,FRANKLIN,11
2022-06-11,TIOGA,0
2022-06-11,ALLEGANY,2
2022-06-11,PUTNAM,19
2022-06-11,BRONX,160
2022-06-11,CAYUGA,4
2022-06-18,LIVINGSTON,0
2022-06-18,MONROE,13
2022-06-18,JEFFERSON,16
2022-06-18,CHAUTAUQUA,3
2022-06-18,ST LAWRENCE,3
2022-06-18,FULTON,1
2022-06-18,WASHINGTON,9
2022-06-18,LEWIS,1
2022-06-18,NEW YORK,66
2022-06-18,ONONDAGA,23
2022-06-18,HAMILTON,0
2022-06-18,WAYNE,1
2022-06-18,OTSEGO,3
2022-06-18,TOMPKINS,0
2022-06-18,DELAWARE,0
2022-06-18,SULLIVAN,4
2022-06-18,BRONX,98
2022-06-18,YATES,1
2022-06-18,SCHUYLER,0
2022-06-18,OSWEGO,7
2022-06-18,QUEENS,137
2022-06-18,SCHOHARIE,0
2022-06-18,WARREN,19
2022-06-18,WYOMING,0
2022-06-18,CHENANGO,2
2022-06-18,WESTCHESTER,105
2022-06-18,TIOGA,2
2022-06-18,MONTGOMERY,1
2022-06-18,CORTLAND,0
2022-06-18,GENESEE,0
2022-06-18,RENSSELAER,10
2022-06-18,STEUBEN,2
2022-06-18,CHEMUNG,0
2022-06-18,ESSEX,8
2022-06-18,ONTARIO,1
2022-06-18,ORANGE,44
2022-06-18,ALLEGANY,3
2022-06-18,NIAGARA,15
2022-06-18,HERKIMER,3
2022-06-18,FRANKLIN,7
2022-06-18,ROCKLAND,45
2022-06-18,SUFFOLK,61
2022-06-18,RICHMOND,43
2022-06-18,BROOME,7
2022-06-18,DUTCHESS,14
2022-06-18,GREENE,1
2022-06-18,KINGS,152
2022-06-18,SCHENECTADY,5
2022-06-18,ONEIDA,8
2022-06-18,NASSAU,137
2022-06-18,CATTARAUGUS,1
2022-06-18,ALBANY,14
2022-06-18,MADISON,2
2022-06-18,COLUMBIA,2
2022-06-18,ORLEANS,2
2022-06-18,ERIE,12
2022-06-18,PUTNAM,4
2022-06-18,ULSTER,3
2022-06-18,SARATOGA,5
2022-06-18,CLINTON,11
2022-06-18,SENECA,0
2022-06-18,CAYUGA,2
2022-06-25,BROOME,4
2022-06-25,SCHUYLER,0
2022-06-25,STEUBEN,1
2022-06-25,SULLIVAN,1
2022-06-25,YATES,0
2022-06-25,BRONX,94
2022-06-25,ALLEGANY,1
2022-06-25,GREENE,1
2022-06-25,PUTNAM,5
2022-06-25,CORTLAND,0
2022-06-25,WARREN,10
2022-06-25,WESTCHESTER,68
2022-06-25,ORLEANS,0
2022-06-25,LIVINGSTON,0
2022-06-25,SARATOGA,4
2022-06-25,DELAWARE,0
2022-06-25,WASHINGTON,4
2022-06-25,DUTCHESS,7
2022-06-25,ERIE,6
2022-06-25,LEWIS,0
2022-06-25,ESSEX,6
2022-06-25,RICHMOND,31
2022-06-25,ORANGE,4
2022-06-25,ONEIDA,11
2022-06-25,ROCKLAND,9
2022-06-25,FRANKLIN,2
2022-06-25,TIOGA,0
2022-06-25,CATTARAUGUS,0
2022-06-25,FULTON,2
2022-06-25,ONTARIO,4
2022-06-25,NASSAU,81
2022-06-25,KINGS,87
2022-06-25,WAYNE,0
2022-06-25,GENESEE,2
2022-06-25,JEFFERSON,9
2022-06-25,HERKIMER,3
2022-06-25,ONONDAGA,8
2022-06-25,TOMPKINS,0
2022-06-25,ST LAWRENCE,0
2022-06-25,COLUMBIA,0
2022-06-25,NIAGARA,11
2022-06-25,WYOMING,0
2022-06-25,OTSEGO,4
2022-06-25,SUFFOLK,56
2022-06-25,NEW YORK,41
2022-06-25,ALBANY,2
2022-06-25,MONTGOMERY,6
2022-06-25,SCHOHARIE,1
2022-06-25,CAYUGA,1
2022-06-25,OSWEGO,1
2022-06-25,SENECA,1
2022-06-25,CHAUTAUQUA,4
2022-06-25,QUEENS,110
2022-06-25,CHEMUNG,0
2022-06-25,HAMILTON,0
2022-06-25,RENSSELAER,1
2022-06-25,MADISON,0
2022-06-25,CLINTON,7
2022-06-25,ULSTER,2
2022-06-25,SCHENECTADY,10
2022-06-25,CHENANGO,0
2022-06-25,MONROE,4
2022-10-08,ONEIDA,5
2022-10-08,JEFFERSON,5
2022-10-08,MONTGOMERY,0
2022-10-08,MONROE,7
2022-10-08,ALLEGANY,0
2022-10-08,HAMILTON,0
2022-10-08,HERKIMER,1
2022-10-08,SUFFOLK,76
2022-10-08,ST LAWRENCE,3
2022-10-08,NEW YORK,53
2022-10-08,LIVINGSTON,1
2022-10-08,WASHINGTON,0
2022-10-08,MADISON,6
2022-10-08,SULLIVAN,3
2022-10-08,YATES,0
2022-10-08,RENSSELAER,5
2022-10-08,STEUBEN,1
2022-10-08,RICHMOND,9
2022-10-08,QUEENS,77
2022-10-08,LEWIS,0
2022-10-08,TIOGA,0
2022-10-08,NIAGARA,4
2022-10-08,KINGS,83
2022-10-08,WARREN,7
2022-10-08,CATTARAUGUS,4
2022-10-08,TOMPKINS,20
2022-10-08,ORLEANS,0
2022-10-08,ONONDAGA,16
2022-10-08,SENECA,1
2022-10-08,COLUMBIA,2
2022-10-08,CLINTON,7
2022-10-08,SCHENECTADY,0
2022-10-08,ULSTER,10
2022-10-08,CHENANGO,2
2022-10-08,WESTCHESTER,38
2022-10-08,CHEMUNG,0
2022-10-08,WYOMING,0
2022-10-08,OSWEGO,2
2022-10-08,CAYUGA,2
2022-10-08,SCHOHARIE,3
2022-10-08,BROOME,6
2022-10-08,SCHUYLER,2
2022-10-08,OTSEGO,2
2022-10-08,ALBANY,8
2022-10-08,CHAUTAUQUA,2
2022-10-08,SARATOGA,2
2022-10-08,CORTLAND,0
2022-10-08,FULTON,0
2022-10-08,GREENE,0
2022-10-08,GENESEE,0
2022-10-08,WAYNE,1
2022-10-08,PUTNAM,3
2022-10-08,BRONX,68
2022-10-08,DELAWARE,2
2022-10-08,ONTARIO,1
2022-10-08,FRANKLIN,1
2022-10-08,ROCKLAND,4
2022-10-08,NASSAU,77
2022-10-08,ESSEX,2
2022-10-08,DUTCHESS,8
2022-10-08,ORANGE,16
2022-10-08,ERIE,16
2022-10-15,WARREN,6
2022-10-15,ONONDAGA,3
2022-10-15,NASSAU,123
2022-10-15,SCHUYLER,1
2022-10-15,PUTNAM,9
2022-10-15,ONEIDA,3
2022-10-15,OSWEGO,3
2022-10-15,ORLEANS,0
2022-10-15,ULSTER,6
2022-10-15,NEW YORK,94
2022-10-15,NIAGARA,5
2022-10-15,QUEENS,103
2022-10-15,OTSEGO,4
2022-10-15,ONTARIO,3
2022-10-15,ORANGE,32
2022-10-15,SENECA,0
2022-10-15,KINGS,142
2022-10-15,ALLEGANY,0
2022-10-15,ESSEX,1
2022-10-15,ERIE,25
2022-10-15,DUTCHESS,10
2022-10-15,DELAWARE,8
2022-10-15,SARATOGA,10
2022-10-15,WESTCHESTER,70
2022-10-15,CORTLAND,1
2022-10-15,COLUMBIA,1
2022-10-15,CLINTON,3
2022-10-15,SCHENECTADY,2
2022-10-15,CHENANGO,1
2022-10-15,CHEMUNG,2
2022-10-15,CHAUTAUQUA,11
2022-10-15,WYOMING,0
2022-10-15,CAYUGA,2
2022-10-15,SCHOHARIE,2
2022-10-15,BROOME,15
2022-10-15,ALBANY,4
2022-10-15,CATTARAUGUS,9
2022-10-15,ROCKLAND,18
2022-10-15,MONTGOMERY,0
2022-10-15,FRANKLIN,0
2022-10-15,BRONX,96
2022-10-15,SULLIVAN,2
2022-10-15,SUFFOLK,87
2022-10-15,STEUBEN,5
2022-10-15,YATES,0
2022-10-15,MONROE,16
2022-10-15,MADISON,5
2022-10-15,RENSSELAER,4
2022-10-15,ST LAWRENCE,1
2022-10-15,FULTON,0
2022-10-15,LIVINGSTON,1
2022-10-15,LEWIS,1
2022-10-15,RICHMOND,16
2022-10-15,JEFFERSON,7
2022-10-15,HERKIMER,4
2022-10-15,HAMILTON,0
2022-10-15,TOMPKINS,16
2022-10-15,GREENE,0
2022-10-15,GENESEE,0
2022-10-15,WAYNE,1
2022-10-15,WASHINGTON,8
2022-10-15,TIOGA,2
2022-10-22,ALBANY,11
2022-10-22,SULLIVAN,8
2022-10-22,GENESEE,0
2022-10-22,ROCKLAND,11
2022-10-22,WAYNE,3
2022-10-22,TOMPKINS,8
2022-10-22,GREENE,1
2022-10-22,HAMILTON,0
2022-10-22,HERKIMER,6
2022-10-22,RICHMOND,48
2022-10-22,JEFFERSON,3
2022-10-22,KINGS,199
2022-10-22,RENSSELAER,2
2022-10-22,LEWIS,0
2022-10-22,QUEENS,152
2022-10-22,WASHINGTON,0
2022-10-22,LIVINGSTON,2
2022-10-22,PUTNAM,9
2022-10-22,MADISON,4
2022-10-22,ALLEGANY,0
2022-10-22,ONTARIO,5
2022-10-22,ORLEANS,0
2022-10-22,ONONDAGA,4
2022-10-22,ONEIDA,19
2022-10-22,NIAGARA,6
2022-10-22,WARREN,16
2022-10-22,FULTON,0
2022-10-22,ULSTER,2
2022-10-22,OSWEGO,7
2022-10-22,NEW YORK,123
2022-10-22,NASSAU,177
2022-10-22,OTSEGO,4
2022-10-22,MONTGOMERY,0
2022-10-22,MONROE,48
2022-10-22,YATES,0
2022-10-22,SARATOGA,8
2022-10-22,ORANGE,56
2022-10-22,SCHUYLER,1
2022-10-22,TIOGA,12
2022-10-22,CHEMUNG,2
2022-10-22,ST LAWRENCE,2
2022-10-22,CHENANGO,3
2022-10-22,CAYUGA,3
2022-10-22,FRANKLIN,0
2022-10-22,CLINTON,7
2022-10-22,SENECA,0
2022-10-22,COLUMBIA,0
2022-10-22,STEUBEN,12
2022-10-22,CATTARAUGUS,9
2022-10-22,CORTLAND,0
2022-10-22,CHAUTAUQUA,18
2022-10-22,WYOMING,7
2022-10-22,WESTCHESTER,126
2022-10-22,DELAWARE,3
2022-10-22,BROOME,8
2022-10-22,SCHOHARIE,2
2022-10-22,DUTCHESS,14
2022-10-22,SUFFOLK,137
2022-10-22,ERIE,52
