,index,date,county,fips_code,inflow,outflow,net_flow
363,5517,2020-02-15,       Tioga County,36107,141179.0,273522.0,-132343.0
364,5621,2020-02-15,       Tompkins County,36109,630790.0,473978.0,156812.0
365,5725,2020-02-15,       Ulster County,36111,758519.0,942190.0,-183671.0
366,5829,2020-02-15,       Warren County,36113,548317.0,302381.0,245936.0
367,5933,2020-02-15,       Washington County,36115,144727.0,330480.0,-185753.0
368,6037,2020-02-15,       Wayne County,36117,261420.0,471911.0,-210491.0
369,6141,2020-02-15,       Westchester County,36119,5209847.0,5809238.0,-599391.0
370,6245,2020-02-15,       Wyoming County,36121,97355.0,182962.0,-85607.0
371,6349,2020-02-15,       Yates County,36123,74569.0,118606.0,-44037.0
372,6,2020-02-22,       Albany County,36001,1949914.0,1551867.0,398047.0
373,110,2020-02-22,       Allegany County,36003,147743.0,244621.0,-96878.0
374,214,2020-02-22,       Bronx County,36005,6023609.0,7592598.0,-1568989.0
375,318,2020-02-22,       Broome County,36007,1245520.0,989604.0,255916.0
376,422,2020-02-22,       Cattaraugus County,36009,492386.0,432825.0,59561.0
377,526,2020-02-22,       Cayuga County,36011,293592.0,406098.0,-112506.0
378,630,2020-02-22,       Chautauqua County,36013,598728.0,698555.0,-99827.0
379,734,2020-02-22,       Chemung County,36015,600761.0,539452.0,61309.0
380,838,2020-02-22,       Chenango County,36017,142327.0,237577.0,-95250.0
381,942,2020-02-22,       Clinton County,36019,348203.0,336192.0,12011.0
382,1046,2020-02-22,       Columbia County,36021,216759.0,335346.0,-118587.0
383,1150,2020-02-22,       Cortland County,36023,306260.0,251585.0,54675.0
384,1254,2020-02-22,       Delaware County,36025,133010.0,198258.0,-65248.0
385,1358,2020-02-22,       Dutchess County,36027,1657670.0,1817289.0,-159619.0
386,1462,2020-02-22,       Erie County,36029,5102258.0,5134186.0,-31928.0
387,1566,2020-02-22,       Essex County,36031,254994.0,171561.0,83433.0
388,1670,2020-02-22,       Franklin County,36033,199648.0,264200.0,-64552.0
389,1774,2020-02-22,       Fulton County,36035,182962.0,290800.0,-107838.0
390,1878,2020-02-22,       Genesee County,36037,315297.0,324292.0,-8995.0
391,1982,2020-02-22,       Greene County,36039,241587.0,248491.0,-6904.0
392,2086,2020-02-22,       Hamilton County,36041,12766.0,21192.0,-8426.0
393,2190,2020-02-22,       Herkimer County,36043,224622.0,351062.0,-126440.0
394,2294,2020-02-22,       Jefferson County,36045,595117.0,657611.0,-62494.0
395,2398,2020-02-22,       Kings County,36047,12222780.0,14652679.0,-2429899.0
396,2502,2020-02-22,       Lewis County,36049,80533.0,136529.0,-55996.0
397,2606,2020-02-22,       Livingston County,36051,288781.0,357248.0,-68467.0
398,2710,2020-02-22,       Madison County,36053,270190.0,384964.0,-114774.0
399,2814,2020-02-22,       Monroe County,36055,4155459.0,4249786.0,-94327.0
400,2918,2020-02-22,       Montgomery County,36057,239315.0,249206.0,-9891.0
401,3022,2020-02-22,       Nassau County,36059,9438623.0,11039938.0,-1601315.0
402,3126,2020-02-22,       New York County,36061,16427572.0,7019578.0,9407994.0
403,3230,2020-02-22,       Niagara County,36063,997688.0,1233035.0,-235347.0
404,3334,2020-02-22,       Oneida County,36065,1308472.0,1297416.0,11056.0
405,3438,2020-02-22,       Onondaga County,36067,2905609.0,2622931.0,282678.0
406,3542,2020-02-22,       Ontario County,36069,730117.0,602471.0,127646.0
407,3646,2020-02-22,       Orange County,36071,2371333.0,2320043.0,51290.0
408,3750,2020-02-22,       Orleans County,36073,85452.0,212413.0,-126961.0
409,3854,2020-02-22,       Oswego County,36075,350454.0,614269.0,-263815.0
410,3958,2020-02-22,       Otsego County,36077,322141.0,284353.0,37788.0
411,4062,2020-02-22,       Putnam County,36079,430628.0,695951.0,-265323.0
412,4166,2020-02-22,       Queens County,36081,12669284.0,14577056.0,-1907772.0
413,4270,2020-02-22,       Rensselaer County,36083,671811.0,852218.0,-180407.0
414,4374,2020-02-22,       Richmond County,36085,2784887.0,3813652.0,-1028765.0
415,4478,2020-02-22,       Rockland County,36087,1587869.0,2206795.0,-618926.0
416,4686,2020-02-22,       Saratoga County,36091,1145733.0,1389985.0,-244252.0
417,4790,2020-02-22,       Schenectady County,36093,654642.0,785874.0,-131232.0
418,4894,2020-02-22,       Schoharie County,36095,93322.0,141497.0,-48175.0
419,4998,2020-02-22,       Schuyler County,36097,53237.0,96474.0,-43237.0
420,5102,2020-02-22,       Seneca County,36099,176470.0,181665.0,-5195.0
421,4582,2020-02-22,       St. Lawrence County,36089,408208.0,476286.0,-68078.0
422,5206,2020-02-22,       Steuben County,36101,414084.0,550913.0,-136829.0
423,5310,2020-02-22,       Suffolk County,36103,9324430.0,11800463.0,-2476033.0
424,5414,2020-02-22,       Sullivan County,36105,277668.0,395620.0,-117952.0
425,5518,2020-02-22,       Tioga County,36107,147825.0,281215.0,-133390.0
426,5622,2020-02-22,       Tompkins County,36109,643048.0,511207.0,131841.0
427,5726,2020-02-22,       Ulster County,36111,845725.0,1007791.0,-162066.0
428,5830,2020-02-22,       Warren County,36113,596917.0,320562.0,276355.0
429,5934,2020-02-22,       Washington County,36115,146545.0,365002.0,-218457.0
430,6038,2020-02-22,       Wayne County,36117,245919.0,494937.0,-249018.0
431,6142,2020-02-22,       Westchester County,36119,5186423.0,6162947.0,-976524.0
432,6246,2020-02-22,       Wyoming County,36121,102921.0,198333.0,-95412.0
433,6350,2020-02-22,       Yates County,36123,73692.0,128339.0,-54647.0
434,7,2020-02-29,       Albany County,36001,2248404.0,1758807.0,489597.0
435,111,2020-02-29,       Allegany County,36003,153110.0,241737.0,-88627.0
436,215,2020-02-29,       Bronx County,36005,8274288.0,10018253.0,-1743965.0
437,319,2020-02-29,       Broome County,36007,1352655.0,1240345.0,112310.0
438,423,2020-02-29,       Cattaraugus County,36009,465627.0,425499.0,40128.0
439,527,2020-02-29,       Cayuga County,36011,330699.0,414967.0,-84268.0
440,631,2020-02-29,       Chautauqua County,36013,636258.0,688377.0,-52119.0
441,735,2020-02-29,       Chemung County,36015,652643.0,554078.0,98565.0
442,839,2020-02-29,       Chenango County,36017,172112.0,247216.0,-75104.0
443,943,2020-02-29,       Clinton County,36019,411919.0,405014.0,6905.0
444,1047,2020-02-29,       Columbia County,36021,262886.0,369334.0,-106448.0
445,1151,2020-02-29,       Cortland County,36023,332081.0,314393.0,17688.0
446,1255,2020-02-29,       Delaware County,36025,142857.0,237790.0,-94933.0
447,1359,2020-02-29,       Dutchess County,36027,1758786.0,1928690.0,-169904.0
448,1463,2020-02-29,       Erie County,36029,5558709.0,5384710.0,173999.0
449,1567,2020-02-29,       Essex County,36031,179308.0,171986.0,7322.0
450,1671,2020-02-29,       Franklin County,36033,216996.0,255757.0,-38761.0
451,1775,2020-02-29,       Fulton County,36035,217333.0,315267.0,-97934.0
452,1879,2020-02-29,       Genesee County,36037,304878.0,314991.0,-10113.0
453,1983,2020-02-29,       Greene County,36039,231149.0,267322.0,-36173.0
454,2087,2020-02-29,       Hamilton County,36041,12385.0,19267.0,-6882.0
455,2191,2020-02-29,       Herkimer County,36043,254195.0,356910.0,-102715.0
456,2295,2020-02-29,       Jefferson County,36045,599653.0,607750.0,-8097.0
457,2399,2020-02-29,       Kings County,36047,15485986.0,17351187.0,-1865201.0
458,2503,2020-02-29,       Lewis County,36049,89142.0,134760.0,-45618.0
459,2607,2020-02-29,       Livingston County,36051,290984.0,368176.0,-77192.0
460,2711,2020-02-29,       Madison County,36053,294592.0,404008.0,-109416.0
461,2815,2020-02-29,       Monroe County,36055,4561247.0,4358111.0,203136.0
462,2919,2020-02-29,       Montgomery County,36057,275146.0,279494.0,-4348.0
463,3023,2020-02-29,       Nassau County,36059,10407139.0,10688021.0,-280882.0
464,3127,2020-02-29,       New York County,36061,19773550.0,8776292.0,10997258.0
465,3231,2020-02-29,       Niagara County,36063,1026144.0,1263303.0,-237159.0
466,3335,2020-02-29,       Oneida County,36065,1439595.0,1368585.0,71010.0
467,3439,2020-02-29,       Onondaga County,36067,3200813.0,2814281.0,386532.0
468,3543,2020-02-29,       Ontario County,36069,740928.0,615072.0,125856.0
469,3647,2020-02-29,       Orange County,36071,2348190.0,2447294.0,-99104.0
470,3751,2020-02-29,       Orleans County,36073,105068.0,207237.0,-102169.0
471,3855,2020-02-29,       Oswego County,36075,430881.0,655041.0,-224160.0
472,3959,2020-02-29,       Otsego County,36077,329971.0,297114.0,32857.0
473,4063,2020-02-29,       Putnam County,36079,461900.0,688313.0,-226413.0
474,4167,2020-02-29,       Queens County,36081,14869753.0,16450770.0,-1581017.0
475,4271,2020-02-29,       Rensselaer County,36083,788790.0,913556.0,-124766.0
476,4375,2020-02-29,       Richmond County,36085,3073287.0,3806205.0,-732918.0
477,4479,2020-02-29,       Rockland County,36087,1805133.0,2198924.0,-393791.0
478,4687,2020-02-29,       Saratoga County,36091,1206106.0,1366510.0,-160404.0
479,4791,2020-02-29,       Schenectady County,36093,769301.0,853684.0,-84383.0
480,4895,2020-02-29,       Schoharie County,36095,103069.0,146201.0,-43132.0
481,4999,2020-02-29,       Schuyler County,36097,59397.0,97761.0,-38364.0
482,5103,2020-02-29,       Seneca County,36099,172230.0,189026.0,-16796.0
483,4583,2020-02-29,       St. Lawrence County,36089,468691.0,507173.0,-38482.0
484,5207,2020-02-29,       Steuben County,36101,492493.0,545141.0,-52648.0
485,5311,2020-02-29,       Suffolk County,36103,10067091.0,11435352.0,-1368261.0
486,5415,2020-02-29,       Sullivan County,36105,266927.0,423774.0,-156847.0
487,5519,2020-02-29,       Tioga County,36107,158621.0,286812.0,-128191.0
488,5623,2020-02-29,       Tompkins County,36109,766469.0,741323.0,25146.0
489,5727,2020-02-29,       Ulster County,36111,874644.0,1073555.0,-198911.0
490,5831,2020-02-29,       Warren County,36113,540001.0,345009.0,194992.0
491,5935,2020-02-29,       Washington County,36115,169629.0,357977.0,-188348.0
492,6039,2020-02-29,       Wayne County,36117,293412.0,498192.0,-204780.0
493,6143,2020-02-29,       Westchester County,36119,5981825.0,6142654.0,-160829.0
494,6247,2020-02-29,       Wyoming County,36121,100681.0,178262.0,-77581.0
495,6351,2020-02-29,       Yates County,36123,84935.0,136187.0,-51252.0
496,8,2020-03-07,       Albany County,36001,2145056.0,1619621.0,525435.0
497,112,2020-03-07,       Allegany County,36003,144822.0,247358.0,-102536.0
498,216,2020-03-07,       Bronx County,36005,7570645.0,9082504.0,-1511859.0
499,320,2020-03-07,       Broome County,36007,1247243.0,1182709.0,64534.0
500,424,2020-03-07,       Cattaraugus County,36009,472153.0,484554.0,-12401.0
501,528,2020-03-07,       Cayuga County,36011,356787.0,440181.0,-83394.0
502,632,2020-03-07,       Chautauqua County,36013,688098.0,750456.0,-62358.0
503,736,2020-03-07,       Chemung County,36015,684830.0,565589.0,119241.0
504,840,2020-03-07,       Chenango County,36017,183596.0,265062.0,-81466.0
505,944,2020-03-07,       Clinton County,36019,426571.0,420312.0,6259.0
506,1048,2020-03-07,       Columbia County,36021,262600.0,374144.0,-111544.0
507,1152,2020-03-07,       Cortland County,36023,320753.0,291348.0,29405.0
508,1256,2020-03-07,       Delaware County,36025,136639.0,237617.0,-100978.0
509,1360,2020-03-07,       Dutchess County,36027,1708508.0,1891494.0,-182986.0
510,1464,2020-03-07,       Erie County,36029,5764159.0,5443608.0,320551.0
511,1568,2020-03-07,       Essex County,36031,200325.0,198069.0,2256.0
512,1672,2020-03-07,       Franklin County,36033,240280.0,284658.0,-44378.0
513,1776,2020-03-07,       Fulton County,36035,220669.0,305536.0,-84867.0
514,1880,2020-03-07,       Genesee County,36037,331262.0,339977.0,-8715.0
515,1984,2020-03-07,       Greene County,36039,216169.0,270388.0,-54219.0
516,2088,2020-03-07,       Hamilton County,36041,8284.0,17977.0,-9693.0
517,2192,2020-03-07,       Herkimer County,36043,259096.0,376625.0,-117529.0
518,2296,2020-03-07,       Jefferson County,36045,692457.0,699955.0,-7498.0
519,2400,2020-03-07,       Kings County,36047,14763972.0,16294844.0,-1530872.0
520,2504,2020-03-07,       Lewis County,36049,91686.0,146337.0,-54651.0
521,2608,2020-03-07,       Livingston County,36051,294729.0,366895.0,-72166.0
522,2712,2020-03-07,       Madison County,36053,304254.0,412930.0,-108676.0
523,2816,2020-03-07,       Monroe County,36055,4652214.0,4478589.0,173625.0
524,2920,2020-03-07,       Montgomery County,36057,276567.0,284464.0,-7897.0
525,3024,2020-03-07,       Nassau County,36059,10673982.0,10923321.0,-249339.0
526,3128,2020-03-07,       New York County,36061,18293091.0,7863484.0,10429607.0
527,3232,2020-03-07,       Niagara County,36063,1080500.0,1286500.0,-206000.0
528,3336,2020-03-07,       Oneida County,36065,1493683.0,1431706.0,61977.0
529,3440,2020-03-07,       Onondaga County,36067,3153163.0,2760839.0,392324.0
530,3544,2020-03-07,       Ontario County,36069,759139.0,635087.0,124052.0
531,3648,2020-03-07,       Orange County,36071,2459751.0,2485088.0,-25337.0
532,3752,2020-03-07,       Orleans County,36073,111985.0,225043.0,-113058.0
533,3856,2020-03-07,       Oswego County,36075,459691.0,682277.0,-222586.0
534,3960,2020-03-07,       Otsego County,36077,303894.0,284996.0,18898.0
535,4064,2020-03-07,       Putnam County,36079,501873.0,726425.0,-224552.0
536,4168,2020-03-07,       Queens County,36081,13997804.0,15461729.0,-1463925.0
537,4272,2020-03-07,       Rensselaer County,36083,761742.0,898244.0,-136502.0
538,4376,2020-03-07,       Richmond County,36085,3148919.0,3869209.0,-720290.0
539,4480,2020-03-07,       Rockland County,36087,1795870.0,2222437.0,-426567.0
540,4688,2020-03-07,       Saratoga County,36091,1287970.0,1473664.0,-185694.0
541,4792,2020-03-07,       Schenectady County,36093,786850.0,852638.0,-65788.0
542,4896,2020-03-07,       Schoharie County,36095,102849.0,139637.0,-36788.0
543,5000,2020-03-07,       Schuyler County,36097,58516.0,100399.0,-41883.0
544,5104,2020-03-07,       Seneca County,36099,185475.0,193158.0,-7683.0
545,4584,2020-03-07,       St. Lawrence County,36089,414407.0,453499.0,-39092.0
546,5208,2020-03-07,       Steuben County,36101,490534.0,568381.0,-77847.0
547,5312,2020-03-07,       Suffolk County,36103,10355739.0,11539663.0,-1183924.0
548,5416,2020-03-07,       Sullivan County,36105,279085.0,436205.0,-157120.0
549,5520,2020-03-07,       Tioga County,36107,153949.0,306223.0,-152274.0
550,5624,2020-03-07,       Tompkins County,36109,705917.0,637359.0,68558.0
551,5728,2020-03-07,       Ulster County,36111,882679.0,1089248.0,-206569.0
552,5832,2020-03-07,       Warren County,36113,578795.0,379698.0,199097.0
553,5936,2020-03-07,       Washington County,36115,181565.0,379680.0,-198115.0
554,6040,2020-03-07,       Wayne County,36117,296018.0,498983.0,-202965.0
555,6144,2020-03-07,       Westchester County,36119,6048898.0,6244020.0,-195122.0
556,6248,2020-03-07,       Wyoming County,36121,122591.0,203235.0,-80644.0
557,6352,2020-03-07,       Yates County,36123,79715.0,141167.0,-61452.0
558,9,2020-03-14,       Albany County,36001,1999011.0,1593019.0,405992.0
559,113,2020-03-14,       Allegany County,36003,156039.0,261730.0,-105691.0
560,217,2020-03-14,       Bronx County,36005,7780405.0,9237117.0,-1456712.0
561,321,2020-03-14,       Broome County,36007,1295294.0,1142209.0,153085.0
562,425,2020-03-14,       Cattaraugus County,36009,495993.0,479959.0,16034.0
563,529,2020-03-14,       Cayuga County,36011,367828.0,452654.0,-84826.0
564,633,2020-03-14,       Chautauqua County,36013,710197.0,771022.0,-60825.0
565,737,2020-03-14,       Chemung County,36015,703392.0,590980.0,112412.0
566,841,2020-03-14,       Chenango County,36017,194378.0,253559.0,-59181.0
567,945,2020-03-14,       Clinton County,36019,367467.0,333423.0,34044.0
568,1049,2020-03-14,       Columbia County,36021,293318.0,379575.0,-86257.0
569,1153,2020-03-14,       Cortland County,36023,289181.0,292022.0,-2841.0
570,1257,2020-03-14,       Delaware County,36025,149855.0,217702.0,-67847.0
571,1361,2020-03-14,       Dutchess County,36027,1674606.0,1885341.0,-210735.0
572,1465,2020-03-14,       Erie County,36029,5906762.0,5670148.0,236614.0
573,1569,2020-03-14,       Essex County,36031,164625.0,196828.0,-32203.0
574,1673,2020-03-14,       Franklin County,36033,236917.0,277940.0,-41023.0
575,1777,2020-03-14,       Fulton County,36035,222879.0,298031.0,-75152.0
576,1881,2020-03-14,       Genesee County,36037,342979.0,340689.0,2290.0
577,1985,2020-03-14,       Greene County,36039,226418.0,272900.0,-46482.0
578,2089,2020-03-14,       Hamilton County,36041,7718.0,19703.0,-11985.0
579,2193,2020-03-14,       Herkimer County,36043,260601.0,368703.0,-108102.0
580,2297,2020-03-14,       Jefferson County,36045,735389.0,715924.0,19465.0
581,2401,2020-03-14,       Kings County,36047,14878238.0,16255063.0,-1376825.0
582,2505,2020-03-14,       Lewis County,36049,93180.0,148428.0,-55248.0
583,2609,2020-03-14,       Livingston County,36051,317367.0,373267.0,-55900.0
584,2713,2020-03-14,       Madison County,36053,329804.0,421461.0,-91657.0
585,2817,2020-03-14,       Monroe County,36055,4564976.0,4471259.0,93717.0
586,2921,2020-03-14,       Montgomery County,36057,282778.0,274508.0,8270.0
587,3025,2020-03-14,       Nassau County,36059,10194841.0,10148003.0,46838.0
588,3129,2020-03-14,       New York County,36061,16186990.0,7766011.0,8420979.0
589,3233,2020-03-14,       Niagara County,36063,1161398.0,1366599.0,-205201.0
590,3337,2020-03-14,       Oneida County,36065,1489946.0,1444803.0,45143.0
591,3441,2020-03-14,       Onondaga County,36067,3201731.0,2930773.0,270958.0
592,3545,2020-03-14,       Ontario County,36069,760242.0,626500.0,133742.0
