,date,county,census_fips_code,retail_and_recreation_percent_change,grocery_and_pharmacy_percent_change,parks_percent_change,transit_stations_percent_change,workplaces_percent_change,residential_percent_change
1312,2020-07-11,Oneida County,36065.0,-14.857142857142858,10.285714285714286,96.0,17.857142857142858,-29.285714285714285,5.571428571428571
1373,2020-07-18,Oneida County,36065.0,-13.428571428571429,8.714285714285714,96.0,28.714285714285715,-27.142857142857142,5.571428571428571
1434,2020-07-25,Oneida County,36065.0,-13.0,8.714285714285714,96.0,30.571428571428573,-27.428571428571427,5.0
1495,2020-08-01,Oneida County,36065.0,-11.428571428571429,9.142857142857142,96.0,22.0,-27.571428571428573,5.0
1556,2020-08-08,Oneida County,36065.0,-11.142857142857142,7.285714285714286,63.142857142857146,5.142857142857143,-26.857142857142858,5.142857142857143
1617,2020-08-15,Oneida County,36065.0,-10.857142857142858,6.0,50.0,1.7142857142857142,-26.714285714285715,4.285714285714286
1678,2020-08-22,Oneida County,36065.0,-11.857142857142858,5.857142857142857,50.0,17.0,-25.142857142857142,4.0
1737,2020-08-29,Oneida County,36065.0,-13.571428571428571,2.0,50.0,17.0,-24.857142857142858,5.142857142857143
1793,2020-09-05,Oneida County,36065.0,-10.428571428571429,6.714285714285714,50.0,17.0,-24.0,3.857142857142857
1851,2020-09-12,Oneida County,36065.0,-13.857142857142858,4.714285714285714,50.0,14.714285714285714,-28.428571428571427,3.857142857142857
1912,2020-09-19,Oneida County,36065.0,-14.714285714285714,1.1428571428571428,50.0,-0.8571428571428571,-20.285714285714285,3.5714285714285716
1973,2020-09-26,Oneida County,36065.0,-12.857142857142858,2.7142857142857144,50.0,2.857142857142857,-18.857142857142858,3.5714285714285716
2034,2020-10-03,Oneida County,36065.0,-14.142857142857142,2.2857142857142856,71.71428571428571,-3.5714285714285716,-17.857142857142858,4.142857142857143
2095,2020-10-10,Oneida County,36065.0,-14.142857142857142,-0.5714285714285714,58.857142857142854,-3.5714285714285716,-18.285714285714285,4.142857142857143
2156,2020-10-17,Oneida County,36065.0,-13.142857142857142,-1.5714285714285714,51.285714285714285,3.7142857142857144,-18.142857142857142,5.0
2217,2020-10-24,Oneida County,36065.0,-16.0,-3.142857142857143,44.0,7.285714285714286,-17.0,5.285714285714286
2278,2020-10-31,Oneida County,36065.0,-15.571428571428571,-1.4285714285714286,34.285714285714285,10.0,-17.285714285714285,5.571428571428571
2339,2020-11-07,Oneida County,36065.0,-17.0,-3.7142857142857144,59.857142857142854,1.1428571428571428,-17.714285714285715,6.142857142857143
2400,2020-11-14,Oneida County,36065.0,-16.428571428571427,-2.142857142857143,46.857142857142854,2.5714285714285716,-19.428571428571427,7.0
2461,2020-11-21,Oneida County,36065.0,-20.428571428571427,-4.0,15.0,-3.857142857142857,-19.857142857142858,8.142857142857142
2522,2020-11-28,Oneida County,36065.0,-25.142857142857142,-4.714285714285714,20.428571428571427,10.571428571428571,-34.714285714285715,10.571428571428571
2583,2020-12-05,Oneida County,36065.0,-19.857142857142858,-4.285714285714286,16.285714285714285,0.0,-21.857142857142858,8.714285714285714
2644,2020-12-12,Oneida County,36065.0,-22.0,-2.7142857142857144,4.428571428571429,-11.0,-23.285714285714285,9.428571428571429
2705,2020-12-19,Oneida County,36065.0,-22.571428571428573,-0.8571428571428571,-10.571428571428571,-7.285714285714286,-26.285714285714285,10.714285714285714
2766,2020-12-26,Oneida County,36065.0,-24.0,2.0,-6.0,-9.428571428571429,-38.285714285714285,12.285714285714286
2827,2021-01-02,Oneida County,36065.0,-25.571428571428573,-8.142857142857142,-8.857142857142858,-16.571428571428573,-37.57142857142857,13.571428571428571
2888,2021-01-09,Oneida County,36065.0,-25.571428571428573,-7.571428571428571,-12.714285714285714,-22.857142857142858,-25.285714285714285,11.0
2949,2021-01-16,Oneida County,36065.0,-28.571428571428573,-11.142857142857142,-3.857142857142857,-25.0,-26.142857142857142,11.142857142857142
3010,2021-01-23,Oneida County,36065.0,-30.571428571428573,-15.714285714285714,-6.857142857142857,-26.142857142857142,-27.142857142857142,11.285714285714286
3071,2021-01-30,Oneida County,36065.0,-29.428571428571427,-16.857142857142858,-16.428571428571427,-29.857142857142858,-23.714285714285715,10.428571428571429
3132,2021-02-06,Oneida County,36065.0,-26.571428571428573,-11.857142857142858,-3.857142857142857,-24.857142857142858,-23.142857142857142,10.0
3193,2021-02-13,Oneida County,36065.0,-25.285714285714285,-8.428571428571429,-19.571428571428573,-25.142857142857142,-21.428571428571427,9.428571428571429
3254,2021-02-20,Oneida County,36065.0,-23.857142857142858,-11.714285714285714,-4.0,-25.0,-26.857142857142858,10.285714285714286
3315,2021-02-27,Oneida County,36065.0,-22.571428571428573,-11.0,-4.428571428571429,-18.857142857142858,-21.142857142857142,8.714285714285714
3376,2021-03-06,Oneida County,36065.0,-17.571428571428573,-8.0,-13.142857142857142,-11.857142857142858,-21.571428571428573,8.0
3437,2021-03-13,Oneida County,36065.0,-12.428571428571429,-5.571428571428571,15.428571428571429,-13.0,-20.571428571428573,7.0
3498,2021-03-20,Oneida County,36065.0,-8.428571428571429,-5.285714285714286,-6.857142857142857,-4.0,-20.571428571428573,6.857142857142857
3559,2021-03-27,Oneida County,36065.0,-5.714285714285714,-4.428571428571429,3.2857142857142856,1.4285714285714286,-19.571428571428573,5.571428571428571
3620,2021-04-03,Oneida County,36065.0,-5.0,2.2857142857142856,-8.428571428571429,-1.2857142857142858,-22.857142857142858,6.285714285714286
3681,2021-04-10,Oneida County,36065.0,-9.714285714285714,-6.0,75.0,-4.142857142857143,-27.285714285714285,4.571428571428571
3742,2021-04-17,Oneida County,36065.0,-6.714285714285714,-2.2857142857142856,25.571428571428573,-5.0,-19.0,5.142857142857143
3803,2021-04-24,Oneida County,36065.0,-9.285714285714286,-4.571428571428571,30.0,-8.142857142857142,-19.0,5.142857142857143
3864,2021-05-01,Oneida County,36065.0,-8.0,-2.0,44.57142857142857,-6.428571428571429,-18.714285714285715,5.142857142857143
3925,2021-05-08,Oneida County,36065.0,-5.142857142857143,2.142857142857143,56.285714285714285,-1.8571428571428572,-19.142857142857142,4.428571428571429
3986,2021-05-15,Oneida County,36065.0,-3.5714285714285716,2.2857142857142856,90.28571428571429,0.2857142857142857,-20.857142857142858,3.0
4047,2021-05-22,Oneida County,36065.0,-0.8571428571428571,5.714285714285714,93.0,-6.571428571428571,-19.714285714285715,2.142857142857143
4108,2021-05-29,Oneida County,36065.0,-2.5714285714285716,4.0,83.28571428571429,-13.857142857142858,-21.428571428571427,3.142857142857143
4169,2021-06-05,Oneida County,36065.0,-3.2857142857142856,5.285714285714286,88.71428571428571,-15.714285714285714,-25.285714285714285,3.5714285714285716
4230,2021-06-12,Oneida County,36065.0,1.0,7.714285714285714,87.0,-1.8571428571428572,-16.714285714285715,1.5714285714285714
4291,2021-06-19,Oneida County,36065.0,0.5714285714285714,7.857142857142857,84.85714285714286,-6.0,-18.428571428571427,2.142857142857143
4352,2021-06-26,Oneida County,36065.0,1.5714285714285714,8.428571428571429,84.0,-5.142857142857143,-19.714285714285715,1.7142857142857142
4413,2021-07-03,Oneida County,36065.0,1.2857142857142858,10.285714285714286,84.0,-4.857142857142857,-25.142857142857142,2.5714285714285716
4474,2021-07-10,Oneida County,36065.0,-0.8571428571428571,9.428571428571429,84.0,-3.4285714285714284,-31.714285714285715,2.7142857142857144
4535,2021-07-17,Oneida County,36065.0,2.4285714285714284,7.142857142857143,84.0,-2.5714285714285716,-23.428571428571427,2.7142857142857144
4596,2021-07-24,Oneida County,36065.0,1.7142857142857142,8.714285714285714,84.0,-2.0,-23.142857142857142,2.142857142857143
4657,2021-07-31,Oneida County,36065.0,3.142857142857143,9.571428571428571,84.0,2.5714285714285716,-22.0,2.0
4718,2021-08-07,Oneida County,36065.0,2.142857142857143,11.857142857142858,84.0,1.1428571428571428,-23.285714285714285,1.7142857142857142
4779,2021-08-14,Oneida County,36065.0,-0.42857142857142855,11.857142857142858,84.0,5.0,-23.428571428571427,2.4285714285714284
4840,2021-08-21,Oneida County,36065.0,-0.8571428571428571,8.571428571428571,73.71428571428571,1.7142857142857142,-23.571428571428573,3.142857142857143
4901,2021-08-28,Oneida County,36065.0,0.0,7.857142857142857,66.0,2.5714285714285716,-23.714285714285715,2.5714285714285716
4962,2021-09-04,Oneida County,36065.0,1.2857142857142858,9.142857142857142,66.0,-2.0,-23.0,2.4285714285714284
5023,2021-09-11,Oneida County,36065.0,-2.2857142857142856,8.142857142857142,65.42857142857143,-8.714285714285714,-27.0,3.857142857142857
5084,2021-09-18,Oneida County,36065.0,-2.2857142857142856,9.714285714285714,54.714285714285715,-6.857142857142857,-20.428571428571427,2.142857142857143
5145,2021-09-25,Oneida County,36065.0,-4.142857142857143,9.0,56.285714285714285,-10.142857142857142,-17.714285714285715,2.142857142857143
5206,2021-10-02,Oneida County,36065.0,-3.2857142857142856,10.857142857142858,85.71428571428571,-9.571428571428571,-15.857142857142858,2.4285714285714284
5267,2021-10-09,Oneida County,36065.0,-3.857142857142857,9.714285714285714,73.85714285714286,-3.0,-16.0,2.5714285714285716
5328,2021-10-16,Oneida County,36065.0,-3.2857142857142856,7.714285714285714,78.14285714285714,-10.857142857142858,-18.142857142857142,3.2857142857142856
5389,2021-10-23,Oneida County,36065.0,-3.2857142857142856,5.571428571428571,52.42857142857143,-16.714285714285715,-14.0,3.142857142857143
5450,2021-10-30,Oneida County,36065.0,-5.0,5.285714285714286,40.42857142857143,-19.142857142857142,-13.428571428571429,3.7142857142857144
5511,2021-11-06,Oneida County,36065.0,-5.285714285714286,5.428571428571429,37.857142857142854,-20.142857142857142,-14.285714285714286,3.5714285714285716
5572,2021-11-13,Oneida County,36065.0,-5.142857142857143,3.5714285714285716,36.714285714285715,-25.142857142857142,-17.428571428571427,4.714285714285714
5633,2021-11-20,Oneida County,36065.0,-6.857142857142857,2.857142857142857,5.857142857142857,-22.285714285714285,-14.0,4.571428571428571
5694,2021-11-27,Oneida County,36065.0,-13.428571428571429,3.142857142857143,19.285714285714285,-19.0,-34.142857142857146,7.428571428571429
5755,2021-12-04,Oneida County,36065.0,-8.428571428571429,2.857142857142857,12.571428571428571,-16.714285714285715,-14.0,4.714285714285714
5816,2021-12-11,Oneida County,36065.0,-9.571428571428571,3.142857142857143,4.714285714285714,-23.857142857142858,-13.142857142857142,5.142857142857143
5877,2021-12-18,Oneida County,36065.0,-3.4285714285714284,10.428571428571429,21.714285714285715,-19.571428571428573,-12.857142857142858,4.428571428571429
5938,2021-12-25,Oneida County,36065.0,-11.0,12.714285714285714,11.714285714285714,-28.285714285714285,-32.714285714285715,7.428571428571429
5999,2022-01-01,Oneida County,36065.0,-14.0,-1.0,10.857142857142858,-30.428571428571427,-37.714285714285715,10.571428571428571
6060,2022-01-08,Oneida County,36065.0,-22.285714285714285,-3.2857142857142856,0.42857142857142855,-33.857142857142854,-18.428571428571427,8.142857142857142
6121,2022-01-15,Oneida County,36065.0,-27.571428571428573,-9.0,-9.571428571428571,-42.42857142857143,-21.428571428571427,9.142857142857142
6182,2022-01-22,Oneida County,36065.0,-23.428571428571427,-8.857142857142858,5.714285714285714,-35.285714285714285,-20.428571428571427,8.0
6243,2022-01-29,Oneida County,36065.0,-20.714285714285715,-8.428571428571429,6.428571428571429,-36.42857142857143,-15.0,6.857142857142857
6304,2022-02-05,Oneida County,36065.0,-21.714285714285715,-6.142857142857143,10.0,-41.57142857142857,-17.714285714285715,7.857142857142857
6365,2022-02-12,Oneida County,36065.0,-13.714285714285714,-0.42857142857142855,21.714285714285715,-33.42857142857143,-12.857142857142858,4.857142857142857
6426,2022-02-19,Oneida County,36065.0,-17.142857142857142,-3.5714285714285716,8.857142857142858,-31.857142857142858,-13.857142857142858,5.571428571428571
6487,2022-02-26,Oneida County,36065.0,-13.428571428571429,-7.571428571428571,17.142857142857142,-31.714285714285715,-24.571428571428573,6.857142857142857
6548,2022-03-05,Oneida County,36065.0,-13.428571428571429,-4.714285714285714,11.285714285714286,-32.857142857142854,-12.428571428571429,4.428571428571429
6609,2022-03-12,Oneida County,36065.0,-17.571428571428573,-8.285714285714286,29.0,-40.714285714285715,-13.857142857142858,5.142857142857143
6670,2022-03-19,Oneida County,36065.0,-12.0,-4.285714285714286,64.14285714285714,-39.0,-14.857142857142858,4.285714285714286
6731,2022-03-26,Oneida County,36065.0,-12.714285714285714,-6.285714285714286,31.857142857142858,-36.714285714285715,-12.428571428571429,4.142857142857143
6792,2022-04-02,Oneida County,36065.0,-14.285714285714286,-7.0,15.857142857142858,-37.857142857142854,-11.714285714285714,4.285714285714286
6853,2022-04-09,Oneida County,36065.0,-11.857142857142858,-2.5714285714285716,52.0,-34.857142857142854,-13.142857142857142,3.857142857142857
6914,2022-04-16,Oneida County,36065.0,-10.714285714285714,2.4285714285714284,56.142857142857146,-34.857142857142854,-23.0,5.0
6975,2022-04-23,Oneida County,36065.0,-18.571428571428573,-7.571428571428571,61.142857142857146,-33.0,-19.0,4.714285714285714
7036,2022-04-30,Oneida County,36065.0,-6.714285714285714,3.2857142857142856,90.0,-29.285714285714285,-11.857142857142858,2.4285714285714284
7097,2022-05-07,Oneida County,36065.0,-4.428571428571429,7.0,48.285714285714285,-28.0,-13.142857142857142,2.0
7158,2022-05-14,Oneida County,36065.0,-2.2857142857142856,8.285714285714286,20.0,-25.0,-14.142857142857142,0.7142857142857143
7219,2022-05-21,Oneida County,36065.0,-7.428571428571429,4.571428571428571,58.57142857142857,-24.0,-13.857142857142858,1.8571428571428572
7280,2022-05-28,Oneida County,36065.0,-4.857142857142857,7.571428571428571,75.0,-23.571428571428573,-16.428571428571427,1.4285714285714286
7341,2022-06-04,Oneida County,36065.0,-6.714285714285714,6.857142857142857,63.57142857142857,-29.142857142857142,-21.571428571428573,1.7142857142857142
7402,2022-06-11,Oneida County,36065.0,-4.142857142857143,8.142857142857142,55.0,-23.142857142857142,-12.285714285714286,1.0
7463,2022-06-18,Oneida County,36065.0,-2.4285714285714284,9.714285714285714,55.0,-24.714285714285715,-14.571428571428571,1.4285714285714286
7524,2022-06-25,Oneida County,36065.0,-1.5714285714285714,9.428571428571429,55.0,-23.571428571428573,-18.428571428571427,1.4285714285714286
7585,2022-07-02,Oneida County,36065.0,-3.0,9.428571428571429,55.0,-24.857142857142858,-22.714285714285715,1.2857142857142858
7646,2022-07-09,Oneida County,36065.0,-6.142857142857143,8.428571428571429,55.0,-28.142857142857142,-30.285714285714285,2.142857142857143
7707,2022-07-16,Oneida County,36065.0,-2.2857142857142856,6.428571428571429,55.0,-26.142857142857142,-21.285714285714285,1.1428571428571428
7768,2022-07-23,Oneida County,36065.0,-5.428571428571429,4.857142857142857,55.0,-26.428571428571427,-21.857142857142858,3.2857142857142856
7829,2022-07-30,Oneida County,36065.0,-2.2857142857142856,3.2857142857142856,55.0,-25.857142857142858,-20.714285714285715,1.7142857142857142
7890,2022-08-06,Oneida County,36065.0,-0.8571428571428571,3.7142857142857144,55.0,-30.428571428571427,-20.857142857142858,1.7142857142857142
7951,2022-08-13,Oneida County,36065.0,-2.7142857142857144,2.0,55.0,-27.142857142857142,-21.0,1.8571428571428572
8012,2022-08-20,Oneida County,36065.0,-0.2857142857142857,2.7142857142857144,55.0,-25.428571428571427,-21.285714285714285,3.7142857142857144
8073,2022-08-27,Oneida County,36065.0,-2.5714285714285716,-0.14285714285714285,83.28571428571429,-35.0,-21.571428571428573,4.428571428571429
8134,2022-09-03,Oneida County,36065.0,-0.7142857142857143,3.857142857142857,88.0,-48.285714285714285,-22.0,1.8571428571428572
8195,2022-09-10,Oneida County,36065.0,-4.142857142857143,2.7142857142857144,58.857142857142854,-58.142857142857146,-26.142857142857142,2.857142857142857
8256,2022-09-17,Oneida County,36065.0,-5.714285714285714,2.2857142857142856,74.71428571428571,-57.0,-17.714285714285715,1.2857142857142858
8317,2022-09-24,Oneida County,36065.0,-7.0,1.2857142857142858,57.285714285714285,-55.142857142857146,-17.285714285714285,2.0
8378,2022-10-01,Oneida County,36065.0,-6.0,0.2857142857142857,83.85714285714286,-54.714285714285715,-15.714285714285714,2.2857142857142856
8439,2022-10-08,Oneida County,36065.0,-3.7142857142857144,3.0,96.71428571428571,-54.714285714285715,-15.142857142857142,1.7142857142857142
