SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,36,61,New York,New York County,14,1628706,771478,857228,76144,38649,37495,111048,56027,55021,45092,22548,22544,144623,64367,80256,1418771,665354,753417,1396422,654254,742168,774350,372832,401518,596036,291709,304327,379642,185073,194569,276121,113105,163016,76144,38649,37495,64728,32870,31858,57721,28949,28772,68051,31623,36428,110263,49500,60763,187691,89309,98382,174188,85985,88203,130066,64663,65403,104091,51752,52339,98931,48829,50102,96652,48120,48532,95185,46581,48604,88874,41543,47331,80186,35382,44804,69125,28746,40379,51209,20691,30518,35277,13930,21347,40324,14356,25968,37.8,37.1,38.5
50,36,63,New York,Niagara County,11,210060,102382,107678,11141,5626,5515,20955,10601,10354,10107,5163,4944,17162,8704,8458,173039,83642,89397,167857,80992,86865,74575,37384,37191,49730,24763,24967,61122,29855,31267,39843,17670,22173,11141,5626,5515,11515,5841,5674,11864,6006,5858,12646,6430,6216,12199,6191,6008,13674,6928,6746,12811,6457,6354,12157,5966,6191,11088,5412,5676,12915,6420,6495,14845,7139,7706,16924,8243,8681,16438,8053,8385,12945,6261,6684,9933,4702,5231,6742,2937,3805,4775,1939,2836,5448,1831,3617,43.2,41.6,44.6
50,36,63,New York,Niagara County,14,209281,102128,107153,11030,5610,5420,20829,10533,10296,9835,5024,4811,16820,8580,8240,172612,83527,89085,167587,80961,86626,74208,37319,36889,49944,24931,25013,59963,29217,30746,40860,18233,22627,11030,5610,5420,11475,5835,5640,11745,5914,5831,12343,6299,6044,11921,6089,5832,13517,6872,6645,12964,6527,6437,12167,6002,6165,11296,5530,5766,12394,6154,6240,14260,6842,7418,16694,8110,8584,16615,8111,8504,13221,6433,6788,10476,4938,5538,6979,3070,3909,4778,1944,2834,5406,1848,3558,43.3,41.7,44.8
50,36,65,New York,Oneida County,11,229474,114275,115199,12909,6636,6273,24731,12564,12167,11100,5704,5396,21731,11562,10169,186251,92218,94033,180734,89371,91363,84113,43846,40267,54066,28011,26055,61950,30901,31049,42987,18897,24090,12909,6636,6273,13801,7011,6790,13714,6984,6730,14842,7690,7152,15205,8145,7060,14533,7541,6992,14094,7361,6733,13390,6924,6466,12049,6185,5864,14253,7242,7011,15363,7692,7671,16676,8347,8329,15658,7620,8038,13125,6386,6739,10415,4841,5574,7361,3209,4152,5249,2136,3113,6837,2325,4512,40.9,39.1,42.9
50,36,65,New York,Oneida County,14,228671,113833,114838,12867,6652,6215,24720,12587,12133,11111,5649,5462,21360,11330,10030,185556,91791,93765,179973,88945,91028,83962,43704,40258,54258,28109,26149,60511,30187,30324,43844,19319,24525,12867,6652,6215,13861,7038,6823,13626,6933,6693,14775,7603,7172,14929,7992,6937,14474,7605,6869,14104,7301,6803,13486,6967,6519,12194,6236,5958,13583,6880,6703,14829,7473,7356,16364,8163,8201,15735,7671,8064,13251,6440,6811,10827,5020,5807,7642,3377,4265,5320,2146,3174,6804,2336,4468,40.9,39.1,42.8
50,36,67,New York,Onondaga County,11,461649,222527,239122,26108,13204,12904,48890,25098,23792,23032,11649,11383,47688,23189,24499,375388,178525,196863,363619,172576,191043,178528,87585,90943,113381,55592,57789,123853,59542,64311,78697,34253,44444,26108,13204,12904,27195,13921,13274,27268,14022,13246,32734,16144,16590,32413,15849,16564,31062,15459,15603,30412,14914,15498,27535,13462,14073,24372,11757,12615,27563,13224,14339,31115,14974,16141,34003,16387,17616,31172,14957,16215,25635,12211,13424,18823,8505,10318,13234,5789,7445,9349,3859,5490,11656,3889,7767,39.2,37.8,40.7
50,36,67,New York,Onondaga County,14,460528,222080,238448,25871,13092,12779,48721,25042,23679,22500,11360,11140,46824,22721,24103,374926,178364,196562,363436,172586,190850,178471,87571,90900,114571,56214,58357,121293,58339,62954,80748,35312,45436,25871,13092,12779,27205,13957,13248,26940,13809,13131,32216,15852,16364,31684,15505,16179,30972,15382,15590,30878,15194,15684,27918,13659,14259,24803,11979,12824,26172,12574,13598,30087,14513,15574,33483,16090,17393,31551,15162,16389,26139,12509,13630,19829,8989,10840,13737,5958,7779,9429,3881,5548,11614,3975,7639,39.4,38,40.8
50,36,69,New York,Ontario County,11,109738,53670,56068,5445,2726,2719,11109,5689,5420,5557,2868,2689,9884,5031,4853,90456,43847,46609,87627,42387,45240,38389,19360,19029,24325,12175,12150,31494,15372,16122,21924,9809,12115,5445,2726,2719,6015,3074,2941,6471,3329,3142,7150,3660,3490,6914,3525,3389,6123,3189,2934,6157,3107,3050,6314,3075,3239,5731,2804,2927,6920,3401,3519,7874,3835,4039,8627,4205,4422,8073,3931,4142,7184,3401,3783,5741,2701,3040,3747,1725,2022,2518,1070,1448,2734,912,1822,43.7,41.9,45.4
50,36,69,New York,Ontario County,14,109777,53664,56113,5325,2685,2640,11111,5652,5459,5399,2761,2638,9721,4964,4757,90714,43974,46740,87942,42566,45376,38568,19477,19091,24718,12407,12311,30882,15061,15821,22621,10134,12487,5325,2685,2640,6033,3065,2968,6348,3242,3106,7097,3627,3470,6753,3443,3310,6219,3267,2952,6218,3117,3101,6363,3122,3241,5918,2901,3017,6522,3221,3301,7610,3696,3914,8538,4136,4402,8212,4008,4204,7295,3465,3830,5985,2810,3175,3974,1838,2136,2594,1076,1518,2773,945,1828,43.7,42,45.5
50,36,71,New York,Orange County,11,382126,191504,190622,25499,13119,12380,48903,25105,23798,23016,11800,11216,40080,22655,17425,296244,147336,148908,284708,141480,143228,147360,76834,70526,89917,45299,44618,101069,49849,51220,53642,23677,29965,25499,13119,12380,26491,13569,12922,28065,14456,13609,28875,15372,13503,28568,16163,12405,23058,11960,11098,21858,11087,10771,22766,11254,11512,22235,10998,11237,25332,12448,12884,27085,13298,13787,26505,13018,13487,22147,11085,11062,17816,8340,9476,13762,6406,7356,9234,4133,5101,6154,2520,3634,6676,2278,4398,36.9,35,38.7
50,36,71,New York,Orange County,14,384940,193030,191910,25894,13320,12574,49045,25088,23957,23061,11899,11162,40054,22538,17516,298561,148698,149863,286940,142723,144217,148971,77756,71215,91573,46288,45285,100176,49420,50756,55137,24477,30660,25894,13320,12574,26586,13611,12975,28176,14446,13730,28908,15351,13557,28490,16117,12373,23674,12290,11384,22293,11362,10931,23050,11401,11649,22556,11235,11321,24652,12127,12525,26283,12882,13401,26640,13164,13476,22601,11247,11354,18032,8509,9523,14308,6607,7701,9713,4390,5323,6267,2600,3667,6817,2371,4446,36.8,35,38.6
50,36,73,New York,Orleans County,11,40655,20296,20359,2087,1101,986,3837,1950,1887,2002,999,1003,3545,1895,1650,33748,16763,16985,32729,16246,16483,14917,7682,7235,9849,5024,4825,12076,6010,6066,7259,3317,3942,2087,1101,986,2059,1060,999,2257,1126,1131,2538,1299,1239,2530,1359,1171,2776,1485,1291,2419,1244,1175,2405,1200,1205,2249,1095,1154,2654,1297,1357,3034,1517,1517,3328,1662,1666,3060,1534,1526,2423,1205,1218,1830,871,959,1295,605,690,851,363,488,860,273,587,42.9,41.2,44.3
50,36,73,New York,Orleans County,14,40352,20124,20228,2026,1066,960,3815,1930,1885,1956,963,993,3403,1823,1580,33595,16673,16922,32555,16165,16390,14719,7602,7117,9801,5038,4763,11917,5897,6020,7434,3407,4027,2026,1066,960,2074,1046,1028,2182,1106,1076,2476,1253,1223,2442,1311,1131,2767,1506,1261,2444,1266,1178,2410,1209,1201,2180,1057,1123,2543,1220,1323,2909,1457,1452,3332,1677,1655,3133,1543,1590,2456,1230,1226,1943,947,996,1298,592,706,873,352,521,864,286,578,43.1,41.4,44.7
50,36,75,New York,Oswego County,11,117515,58928,58587,6353,3267,3086,12473,6450,6023,5933,3052,2881,12417,6294,6123,95726,47685,48041,92756,46159,46597,44188,22494,21694,27322,13892,13430,33821,17032,16789,19196,8941,10255,6353,3267,3086,6797,3559,3238,7160,3635,3525,8619,4368,4251,8247,4234,4013,7659,3996,3663,6884,3549,3335,6686,3349,3337,6093,2998,3095,7427,3672,3755,8764,4417,4347,9413,4745,4668,8217,4198,4019,6645,3269,3376,4863,2391,2472,3462,1584,1878,2073,912,1161,2153,785,1368,40.3,39.2,41.4
50,36,75,New York,Oswego County,14,117124,58699,58425,6342,3205,3137,12356,6427,5929,5780,2982,2798,12158,6197,5961,95544,47597,47947,92646,46085,46561,44073,22437,21636,27541,13991,13550,33261,16682,16579,19686,9215,10471,6342,3205,3137,6754,3547,3207,7008,3613,3395,8517,4297,4220,8015,4149,3866,7542,3907,3635,7132,3670,3462,6715,3371,3344,6152,3043,3109,6964,3420,3544,8411,4228,4183,9504,4786,4718,8382,4248,4134,6727,3347,3380,5061,2496,2565,3602,1663,1939,2129,920,1209,2167,789,1378,40.4,39.4,41.5
50,36,77,New York,Otsego County,11,59810,29032,30778,2541,1353,1188,4698,2418,2280,2334,1151,1183,10059,4611,5448,51493,24735,26758,50237,24110,26127,23488,11421,12067,11616,5916,5700,15908,7758,8150,12654,5825,6829,2541,1353,1188,2581,1373,1208,2638,1302,1336,5188,2360,2828,6684,3145,3539,3111,1573,1538,2860,1462,1398,2967,1533,1434,2678,1348,1330,3301,1628,1673,3732,1845,1887,4511,2216,2295,4364,2069,2295,4025,1966,2059,3187,1522,1665,2300,1100,1200,1432,641,791,1710,596,1114,42.5,41.6,43.5
50,36,77,New York,Otsego County,14,59493,28827,30666,2480,1339,1141,4626,2380,2246,2249,1096,1153,9937,4494,5443,51346,24611,26735,50138,24012,26126,23336,11307,12029,11679,5968,5711,15586,7617,7969,12936,5933,7003,2480,1339,1141,2542,1324,1218,2613,1307,1306,5088,2281,2807,6569,3058,3511,3118,1583,1535,2863,1472,1391,2997,1520,1477,2701,1393,1308,3150,1545,1605,3590,1769,1821,4400,2189,2211,4446,2114,2332,4069,1967,2102,3339,1608,1731,2344,1121,1223,1503,651,852,1681,586,1095,42.7,41.8,43.6
50,36,79,New York,Putnam County,11,98814,49336,49478,4419,2232,2187,9783,5034,4749,5358,2728,2630,8355,4417,3938,82004,40754,41250,79254,39342,39912,34807,18036,16771,22382,11545,10837,31329,15546,15783,17188,7834,9354,4419,2232,2187,5079,2598,2481,5992,3090,2902,6278,3221,3057,6147,3270,2877,5455,2927,2528,5408,2775,2633,5624,2908,2716,5895,2935,2960,7263,3611,3652,8377,4200,4177,8518,4182,4336,7171,3553,3618,5661,2729,2932,4478,2152,2326,3127,1464,1663,1913,792,1121,2009,697,1312,44.3,42.9,45.7
50,36,79,New York,Putnam County,14,98320,49061,49259,4404,2228,2176,9526,4901,4625,5185,2610,2575,8197,4346,3851,81855,40656,41199,79205,39322,39883,34628,17989,16639,22506,11660,10846,30774,15265,15509,17728,8051,9677,4404,2228,2176,5020,2553,2467,5766,2975,2791,6125,3134,2991,5997,3195,2802,5517,2953,2564,5339,2774,2565,5869,3017,2852,5781,2916,2865,6915,3433,3482,8023,4013,4010,8534,4195,4339,7302,3624,3678,5753,2773,2980,4640,2232,2408,3309,1507,1802,1996,823,1173,2030,716,1314,44.5,43,45.9
50,36,81,New York,Queens County,11,2274605,1103811,1170794,140781,72201,68580,221890,113738,108152,95355,48843,46512,173132,86170,86962,1864160,893370,970790,1816579,869029,947550,921045,460088,460957,676634,337463,339171,607400,293527,313873,359413,151869,207544,140781,72201,68580,127024,65097,61927,118942,61029,57913,114511,58717,55794,129900,63908,65992,186035,92523,93512,179045,90252,88793,162946,81383,81563,148608,73305,75303,152547,75031,77516,154770,75403,79367,157021,75770,81251,143062,67323,75739,115397,52829,62568,86344,38091,48253,62394,25888,36506,44420,17732,26688,50858,17329,33529,39.3,37.9,40.7
50,36,81,New York,Queens County,14,2253858,1093889,1159969,137095,70371,66724,220128,112709,107419,94236,48274,45962,168525,83828,84697,1849466,886581,962885,1802399,862535,939864,905232,452638,452594,665872,332539,333333,599669,289823,309846,368333,156345,211988,137095,70371,66724,127175,64968,62207,116354,59744,56610,113585,58306,55279,125775,61793,63982,180083,89317,90766,179594,91000,88594,159600,79951,79649,146595,72271,74324,148167,72732,75435,151034,73607,77427,156186,75479,80707,144282,68005,76277,117214,53879,63335,90665,40084,50581,63601,26497,37104,45609,18226,27383,51244,17659,33585,39.6,38.2,41.1
50,36,83,New York,Rensselaer County,11,159283,78712,80571,8216,4230,3986,15578,8051,7527,7226,3631,3595,15900,8832,7068,131972,64687,67285,128263,62800,65463,62852,32322,30530,41476,20743,20733,43738,21130,22608,27149,12095,15054,8216,4230,3986,8653,4501,4152,8675,4434,4241,10511,5702,4809,10865,5877,4988,11583,5966,5617,11074,5472,5602,9862,4849,5013,8957,4456,4501,9978,4880,5098,10826,5155,5671,11870,5739,6131,11064,5356,5708,9241,4459,4782,6860,3225,3635,4501,1983,2518,3022,1231,1791,3525,1197,2328,40.1,38.2,42
50,36,83,New York,Rensselaer County,14,158714,78378,80336,8045,4138,3907,15521,8003,7518,7073,3529,3544,15673,8702,6971,131689,64475,67214,128075,62708,65367,62825,32189,30636,41818,20860,20958,42779,20695,22084,27805,12451,15354,8045,4138,3907,8615,4428,4187,8645,4477,4168,10395,5603,4792,10612,5726,4886,11424,5889,5535,11228,5545,5683,10123,4957,5166,9043,4469,4574,9478,4665,4813,10547,5078,5469,11697,5621,6076,11057,5331,5726,9369,4547,4822,7261,3419,3842,4621,2047,2574,3093,1266,1827,3461,1172,2289,40.1,38.4,41.9
50,36,85,New York,Richmond County,11,476260,230944,245316,27441,13987,13454,52000,26782,25218,24627,12561,12066,39428,20058,19370,384465,183916,200549,372192,177614,194578,181936,90903,91033,124060,61385,62675,131255,62744,68511,77449,33427,44022,27441,13987,13454,28268,14573,13695,29911,15310,14601,29256,15046,14210,28620,14472,14148,33766,16955,16811,31048,15611,15437,29666,14491,15175,29580,14328,15252,32020,15346,16674,33456,16091,17365,34364,16458,17906,31415,14849,16566,25563,11778,13785,19935,8971,10964,13353,5895,7458,8690,3480,5210,9908,3303,6605,40,38.3,41.7
50,36,85,New York,Richmond County,14,476143,231330,244813,27354,14025,13329,51633,26638,24995,24699,12535,12164,38961,19836,19125,384853,184492,200361,372457,178132,194325,181428,90729,90699,123893,61433,62460,130302,62431,67871,79301,34432,44869,27354,14025,13329,28339,14554,13785,29419,15159,14260,29314,14999,14315,28221,14297,13924,33034,16686,16348,31685,15869,15816,29743,14656,15087,29431,14222,15209,31319,15054,16265,32853,15804,17049,34345,16475,17870,31785,15098,16687,25874,12033,13841,20785,9399,11386,13889,6062,7827,8850,3567,5283,9903,3371,6532,40.2,38.4,41.8
50,36,87,New York,Rockland County,11,325522,159816,165706,26473,13384,13089,45102,23051,22051,20299,10460,9839,29816,15302,14514,243720,118138,125582,233648,112921,120727,118571,60435,58136,73595,37315,36280,79030,38260,40770,51207,22044,29163,26473,13384,13089,24675,12562,12113,25566,13131,12435,23650,12240,11410,21326,10880,10446,19834,10212,9622,17952,9256,8696,18420,9177,9243,17389,8670,8719,18874,9174,9700,20734,9989,10745,21010,10161,10849,18412,8936,9476,15185,7130,8055,12549,5544,7005,9082,3933,5149,6654,2755,3899,7737,2682,5055,35.9,34,37.7
50,36,87,New York,Rockland County,14,325789,160031,165758,26692,13580,13112,45298,23075,22223,20578,10598,9980,29559,15219,14340,243413,118033,125380,233221,112778,120443,119001,60651,58350,74058,37517,36541,77835,37718,40117,51769,22324,29445,26692,13580,13112,24889,12611,12278,25603,13147,12456,23881,12336,11545,21062,10798,10264,20079,10323,9756,17813,9132,8681,18509,9294,9215,17657,8768,8889,18267,8895,9372,20141,9765,10376,20833,10071,10762,18594,8987,9607,15136,7104,8032,12786,5713,7073,9376,4050,5326,6717,2728,3989,7754,2729,5025,35.8,34,37.6
50,36,89,New York,St. Lawrence County,11,108327,55279,53048,5521,2807,2714,11157,5755,5402,5204,2628,2576,14444,7792,6652,89075,45408,43667,86445,44089,42356,42963,22936,20027,24601,13181,11420,28425,14356,14069,18975,8760,10215,5521,2807,2714,6019,3121,2898,6424,3299,3125,9207,4735,4472,9155,5020,4135,6496,3614,2882,6328,3441,2887,6022,3109,2913,5755,3017,2738,6480,3342,3138,7001,3565,3436,7737,3814,3923,7207,3635,3572,6140,3043,3097,4790,2339,2451,3316,1545,1771,2389,1044,1345,2340,789,1551,39.1,37.5,40.9
50,36,89,New York,St. Lawrence County,14,107740,54947,52793,5414,2738,2676,11106,5715,5391,5115,2645,2470,14352,7688,6664,88708,45170,43538,86105,43849,42256,42717,22754,19963,24486,13086,11400,27908,14046,13862,19359,9029,10330,5414,2738,2676,6003,3107,2896,6339,3273,3066,9176,4734,4442,9055,4934,4121,6282,3485,2797,6373,3429,2944,6021,3153,2868,5810,3019,2791,6232,3194,3038,6707,3457,3250,7679,3762,3917,7290,3633,3657,6234,3141,3093,4953,2400,2553,3416,1605,1811,2422,1061,1361,2334,822,1512,39.4,37.8,41
50,36,91,New York,Saratoga County,11,230170,113929,116241,11706,5970,5736,23138,11817,11321,11276,5742,5534,18917,9798,9119,189765,93321,96444,184050,90400,93650,83801,42855,40946,56327,28708,27619,67061,32970,34091,41745,18924,22821,11706,5970,5736,12675,6455,6220,13182,6755,6427,14026,7139,6887,13448,7008,6440,13752,7265,6487,14250,7286,6964,14453,7286,7167,13872,6871,7001,16330,8133,8197,17374,8571,8803,17708,8637,9071,15649,7629,8020,13795,6629,7166,11201,5241,5960,7396,3426,3970,4433,1910,2523,4920,1718,3202,42.7,41.2,44.1
50,36,91,New York,Saratoga County,14,229863,113494,116369,11399,5822,5577,22915,11684,11231,10898,5495,5403,18407,9455,8952,190222,93285,96937,184651,90493,94158,83197,42367,40830,56518,28738,27780,66494,32671,33823,43232,19629,23603,11399,5822,5577,12576,6412,6164,12965,6593,6372,13658,6925,6733,13021,6704,6317,13679,7185,6494,14297,7285,7012,14508,7311,7197,14034,6957,7077,15613,7718,7895,17041,8485,8556,17698,8620,9078,16142,7848,8294,13913,6694,7219,11793,5498,6295,7937,3658,4279,4658,2011,2647,4931,1768,3163,43.1,41.8,44.5
50,36,93,New York,Schenectady County,11,155079,75666,79413,9076,4699,4377,16850,8713,8137,7613,3850,3763,13998,7151,6847,125271,60255,65016,121540,58404,63136,59167,29654,29513,39506,19661,19845,41696,20157,21539,26340,11435,14905,9076,4699,4377,9324,4845,4479,9476,4876,4600,9606,4878,4728,10055,5115,4940,10187,5115,5072,10291,5168,5123,9981,4887,5094,9047,4491,4556,9716,4793,4923,10527,5064,5463,11151,5336,5815,10302,4964,5338,8364,3987,4377,6338,2945,3393,4351,1841,2510,3049,1202,1847,4238,1460,2778,39.8,38.2,41.4
50,36,93,New York,Schenectady County,14,155299,75768,79531,9181,4743,4438,16662,8603,8059,7670,3957,3713,13810,7058,6752,125592,60414,65178,121786,58465,63321,59552,29859,29693,39979,19844,20135,41054,19848,21206,26943,11715,15228,9181,4743,4438,9288,4803,4485,9281,4800,4481,9678,4938,4740,9895,5077,4818,10259,5117,5142,10598,5338,5260,10009,4893,5116,9113,4496,4617,9480,4682,4798,10085,4846,5239,11131,5311,5820,10358,5009,5349,8514,4058,4456,6643,3064,3579,4557,1958,2599,3094,1224,1870,4135,1411,2724,39.7,38.2,41.4
50,36,95,New York,Schoharie County,11,31146,15614,15532,1276,694,582,2769,1412,1357,1370,674,696,3267,1687,1580,26412,13155,13257,25731,12834,12897,10838,5506,5332,6546,3321,3225,9088,4536,4552,6830,3290,3540,1276,694,582,1528,763,765,1586,825,761,2260,1130,1130,2032,1055,977,1683,859,824,1611,856,755,1650,836,814,1602,770,832,1877,968,909,2237,1129,1108,2511,1214,1297,2463,1225,1238,2217,1065,1152,1792,905,887,1249,613,636,802,398,404,770,309,461,46,45.1,46.9
50,36,95,New York,Schoharie County,14,30999,15524,15475,1259,690,569,2756,1417,1339,1356,679,677,3175,1614,1561,26314,13076,13238,25628,12738,12890,10715,5427,5288,6522,3303,3219,8884,4425,4459,7047,3396,3651,1259,690,569,1524,782,742,1570,804,766,2217,1099,1118,1976,1025,951,1649,817,832,1607,843,764,1674,857,817,1592,786,806,1804,925,879,2131,1072,1059,2499,1204,1295,2450,1224,1226,2242,1091,1151,1863,918,945,1377,695,682,786,371,415,779,321,458,46.3,45.4,47.3
50,36,97,New York,Schuyler County,11,17884,8912,8972,892,474,418,1719,872,847,816,419,397,1211,624,587,14896,7359,7537,14457,7147,7310,5837,2910,2927,4007,1973,2034,5443,2735,2708,3796,1815,1981,892,474,418,948,474,474,968,504,464,976,500,476,854,437,417,1068,578,490,961,481,480,998,448,550,980,466,514,1163,594,569,1303,674,629,1483,721,762,1494,746,748,1300,666,634,968,470,498,639,322,317,433,185,248,456,172,284,46.5,45.9,47.1
50,36,97,New York,Schuyler County,14,17807,8872,8935,839,445,394,1697,850,847,768,413,355,1216,610,606,14885,7367,7518,14503,7164,7339,5823,2912,2911,4033,1995,2038,5344,2682,2662,3910,1877,2033,839,445,394,919,460,459,972,496,476,935,486,449,855,431,424,1044,559,485,975,486,489,1030,475,555,984,475,509,1108,560,548,1281,665,616,1441,709,732,1514,748,766,1307,666,641,1011,498,513,706,355,351,427,184,243,459,174,285,46.9,46.3,47.3
50,36,99,New York,Seneca County,11,34179,17935,16244,1759,944,815,3422,1774,1648,1613,830,783,2972,1718,1254,28199,14818,13381,27385,14387,12998,12625,7143,5482,8424,4784,3640,9446,4862,4584,6543,3023,3520,1759,944,815,1843,944,899,1963,1019,944,1934,1022,912,2267,1337,930,2423,1443,980,2202,1262,940,2012,1099,913,1787,980,807,2078,1101,977,2185,1135,1050,2630,1330,1300,2553,1296,1257,2136,1035,1101,1728,822,906,1114,531,583,754,326,428,811,309,502,41.8,39.5,44.9
50,36,99,New York,Seneca County,14,34016,17857,16159,1721,926,795,3435,1782,1653,1633,835,798,2842,1656,1186,28079,14763,13316,27227,14314,12913,12531,7080,5451,8455,4790,3665,9253,4776,4477,6677,3092,3585,1721,926,795,1863,944,919,1971,1039,932,1903,1005,898,2173,1285,888,2460,1453,1007,2192,1252,940,2023,1088,935,1780,997,783,2007,1068,939,2107,1088,1019,2528,1294,1234,2611,1326,1285,2177,1064,1113,1794,855,939,1139,532,607,758,338,420,809,303,506,41.8,39.7,44.9
50,36,101,New York,Steuben County,11,95860,47804,48056,5223,2747,2476,10440,5309,5131,4907,2566,2341,7309,3771,3538,77762,38460,39302,75290,37182,38108,33057,16859,16198,22034,11136,10898,27105,13579,13526,18842,8696,10146,5223,2747,2476,5694,2894,2800,5939,3029,2910,5802,3042,2760,5221,2681,2540,5719,2883,2836,5444,2764,2680,5679,2891,2788,5192,2598,2594,6126,3031,3095,6667,3357,3310,7343,3695,3648,6969,3496,3473,6133,3022,3111,4693,2214,2479,3278,1550,1728,2266,1020,1246,2472,890,1582,43.1,41.7,44.3
50,36,101,New York,Steuben County,14,95379,47526,47853,5189,2681,2508,10249,5256,4993,4834,2497,2337,7122,3664,3458,77537,38382,39155,75107,37092,38015,32933,16850,16083,22191,11282,10909,26583,13282,13301,19211,8864,10347,5189,2681,2508,5650,2898,2752,5813,2951,2862,5666,2976,2690,5076,2592,2484,5785,2944,2841,5490,2829,2661,5631,2835,2796,5285,2674,2611,5825,2861,2964,6462,3246,3216,7282,3639,3643,7014,3536,3478,6182,3042,3140,4905,2325,2580,3410,1603,1807,2262,989,1273,2452,905,1547,43.1,41.9,44.5
