name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"42.2478938,-78.0261758",2020-02-20,20,12,16,15.8,-0.6,7.8,7.7,70,0,0,0,,0,4.6,19.7,15.3,300.5,1032.1,75.6,9,80.5,6.9,3,,2020-02-20T07:01:56,2020-02-20T17:50:25,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-21,29,11,19.9,20.6,-1.7,9.3,5.6,56,0,0,0,,0,4.3,28.5,20.1,267.6,1031.5,36.3,9.9,114.3,10,5,,2020-02-21T07:00:27,2020-02-21T17:51:41,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-22,38.8,20.6,28.9,32.1,9.6,19.9,10.9,46.7,0,0,0,,0,3.5,25.1,16,254.4,1024.1,0,9.9,115.2,9.9,5,,2020-02-22T06:58:57,2020-02-22T17:52:56,1,Clear,Clear conditions throughout the day.,clear-day,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-23,46,27.7,36.4,41.2,19.6,30.3,11.9,37.7,0,0,0,,0,3.3,26.1,12.9,226.9,1019.6,8.9,9.9,117.1,10.2,5,,2020-02-23T06:57:27,2020-02-23T17:54:11,1,Clear,Clear conditions throughout the day.,clear-day,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-24,49.7,33.8,41.5,47.2,27.6,37.7,24.4,50.7,0,0,0,,0.2,2.7,24.2,13.1,229.8,1014.6,19,9.9,117.2,10.1,5,,2020-02-24T06:55:55,2020-02-24T17:55:25,0,Clear,Clear conditions throughout the day.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-25,39,31.1,35.4,36.9,25.9,31.8,32.9,90.7,0.14,100,41.67,"rain,snow",0,1.9,,8,44.9,1012.2,91,4.5,29.4,2.4,1,,2020-02-25T06:54:23,2020-02-25T17:56:40,0.02,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-26,42,31.1,35.3,38.4,24.8,30.3,34.9,98.5,0.338,100,58.33,"rain,snow",0.5,2,25.3,15,114.2,1008.9,96.8,2,41.4,3.6,3,,2020-02-26T06:52:50,2020-02-26T17:57:54,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-27,32.5,16.9,22,28,1.3,7.9,16.9,80.8,0.251,100,29.17,"rain,snow",1.3,2.8,44.7,25,272.8,1003,82.7,2,85.4,7.2,3,,2020-02-27T06:51:16,2020-02-27T17:59:07,0.06,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72526604751,72515754757,KBFD,E6819,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-28,21.9,15.8,18,10.1,-0.2,4.4,10,70.6,0.007,100,8.33,snow,0.8,3.6,32,18.7,257.2,1008.8,85.1,5,141.8,11.9,5,,2020-02-28T06:49:41,2020-02-28T18:00:21,0.1,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"72526604751,72515754757,KBFD,E6819,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-29,18.2,12.4,15.9,6.5,-5.5,1.5,10,77.3,0.011,100,4.17,snow,1.5,5,35.4,21.4,296.4,1014,89.1,3.9,120.8,10,3,,2020-02-29T06:48:05,2020-02-29T18:01:34,0.14,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"72526604751,72515754757,KBFD,E6819,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-03-01,37.6,16.1,27,33.1,3.8,18.1,15.5,64,0,0,0,,0,4.7,21.9,14.5,260.8,1019.9,47.6,9.9,179.1,15.1,5,,2020-03-01T06:46:29,2020-03-01T18:02:47,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,72515754757,KBFD,E6819,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-03-02,50.7,36.4,43.7,50.7,28.8,38.7,30.6,61.7,0.09,100,12.5,rain,0.2,2.5,32,14.8,215.2,1009.2,75.1,9.7,127,10.6,4,,2020-03-02T06:44:52,2020-03-02T18:03:59,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72526604751,72515754757,KBFD,E6819,KELZ,72498894704,F6197,KDSV"
